pose,regime,condition,k,stamp,reason,abort,exact,cam_range_m,tru_lat_m,tru_range_m,face_u0,face_u1,face_v0,face_v1,face_frac_plane_roi,valid_frac,seg_ok,refused,candidates,in_window,inlier_frac,roi_u0,roi_u1,roi_v0,roi_v1,seg_width_m,seg_height_m,seg_yaw_rad,t_decode_s,t_classify_s,mast_q_m,mast_stamp,mask_stale,tag_u,tag_v,tag_range_m,tag_face_range_m,tag_lateral_m,tag_z_m,tag_stale,reason_wired,abort_wired,seg_ok_wired,refused_wired,seg_width_wired_m,seg_yaw_wired_rad,t_classify_wired_s
approach_1.50m,approach,pallet_absent,26,262.088000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,959,1.000000,,,,,,,,0.012570,0.064196,-0.000000,262.128000,0,257.398251,99.515302,2.337373,1.517373,-0.397868,2.144087,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.105056
approach_1.50m,approach,pallet_absent,27,262.154000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,962,1.000000,,,,,,,,0.011750,0.064538,-0.000000,262.172000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.057371
approach_1.50m,approach,pallet_absent,28,262.220000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,962,1.000000,,,,,,,,0.016798,0.060215,-0.000000,262.236000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.055644
approach_1.50m,approach,pallet_absent,29,262.286000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,964,1.000000,,,,,,,,0.013174,0.062644,-0.000000,262.314000,0,257.397986,99.516836,2.337291,1.517291,-0.397856,2.144015,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.117070
approach_1.50m,approach,pallet_rotated,0,282.944000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3664,0.987203,150,371,238,291,1.189245,0.285204,0.351838,0.016154,0.057447,-0.000000,278.112000,1,,,,,,,,none,0,1,,1.189245,0.351838,0.000003
approach_1.50m,approach,pallet_rotated,1,283.010000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3671,0.987365,150,371,238,291,1.189047,0.285156,0.351409,0.014869,0.063310,-0.000000,283.226000,0,,,,,,,,pallet_rotated,1,1,,1.189047,0.351409,0.057167
approach_1.50m,approach,pallet_rotated,2,283.076000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3677,0.985612,150,371,238,291,1.188929,0.285128,0.351698,0.012900,0.055343,-0.000000,283.228000,0,,,,,,,,pallet_rotated,1,1,,1.188929,0.351698,0.052768
approach_1.50m,approach,pallet_rotated,3,283.142000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3675,0.985481,150,371,238,291,1.188940,0.285130,0.351149,0.017092,0.055228,-0.000000,283.230000,0,,,,,,,,pallet_rotated,1,1,,1.188940,0.351149,0.057163
approach_1.50m,approach,pallet_rotated,4,283.208000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3673,0.987365,150,371,238,293,1.190169,0.296196,0.350855,0.012579,0.055426,-0.000000,283.232000,0,,,,,,,,pallet_rotated,1,1,,1.190169,0.350855,0.058677
approach_1.50m,approach,pallet_rotated,5,283.274000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3674,0.983986,150,371,238,293,1.190599,0.296303,0.350039,0.015659,0.057386,-0.000000,283.294000,0,,,,,,,,pallet_rotated,1,1,,1.190599,0.350039,0.057110
approach_1.50m,approach,pallet_rotated,6,283.340000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3667,0.989091,150,371,238,291,1.188939,0.285130,0.352854,0.013024,0.055902,-0.000000,283.358000,0,,,,,,,,pallet_rotated,1,1,,1.188939,0.352854,0.054236
approach_1.50m,approach,pallet_rotated,7,283.406000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3674,0.987544,150,371,238,293,1.190757,0.296342,0.351442,0.013142,0.055791,-0.000000,283.424000,0,,,,,,,,pallet_rotated,1,1,,1.190757,0.351442,0.059600
approach_1.50m,approach,pallet_rotated,8,283.472000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3678,0.989247,150,371,238,293,1.190497,0.296278,0.351585,0.013316,0.055797,-0.000000,283.500000,0,257.395983,99.515473,2.337268,1.517268,-0.397864,2.143989,0,pallet_rotated,1,1,,1.190497,0.351585,0.047821
approach_1.50m,approach,pallet_rotated,9,283.538000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3671,0.985612,148,371,238,291,1.197855,0.284692,0.350561,0.013130,0.055501,-0.000000,283.556000,0,,,,,,,,pallet_rotated,1,1,,1.197855,0.350561,0.056779
approach_1.50m,approach,pallet_rotated,10,283.604000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3673,0.985765,150,371,238,291,1.189062,0.285160,0.352123,0.016599,0.056395,-0.000000,283.620000,0,,,,,,,,pallet_rotated,1,1,,1.189062,0.352123,0.057636
approach_1.50m,approach,pallet_rotated,11,283.670000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3668,0.987226,150,371,238,291,1.188919,0.285125,0.349355,0.012266,0.059443,-0.000000,283.688000,0,,,,,,,,pallet_rotated,1,1,,1.188919,0.349355,0.052161
approach_1.50m,approach,pallet_rotated,12,283.736000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3677,0.989381,150,371,238,293,1.190416,0.296257,0.352768,0.014186,0.052424,-0.000000,283.754000,0,,,,,,,,pallet_rotated,1,1,,1.190416,0.352768,0.057284
approach_1.50m,approach,pallet_rotated,13,283.802000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3672,0.989111,150,371,238,291,1.188564,0.285040,0.352041,0.013064,0.057600,-0.000000,283.820000,0,,,,,,,,pallet_rotated,1,1,,1.188564,0.352041,0.056784
approach_1.50m,approach,pallet_rotated,14,283.868000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3671,0.987273,150,371,238,293,1.189679,0.296074,0.352076,0.014329,0.055299,-0.000000,283.886000,0,,,,,,,,pallet_rotated,1,1,,1.189679,0.352076,0.058526
approach_1.50m,approach,pallet_rotated,15,283.934000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3668,0.985689,150,371,238,293,1.190526,0.296285,0.351050,0.016109,0.057224,-0.000000,283.962000,0,257.397288,99.515557,2.337331,1.517331,-0.397867,2.144048,0,pallet_rotated,1,1,,1.190526,0.351054,0.046955
approach_1.50m,approach,pallet_rotated,16,284.000000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3672,0.987226,150,371,238,291,1.188931,0.285128,0.351066,0.013436,0.058875,-0.000000,284.028000,0,257.398054,99.515331,2.337326,1.517326,-0.397861,2.144043,0,pallet_rotated,1,1,,1.188931,0.351066,0.049862
approach_1.50m,approach,pallet_rotated,17,284.066000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3662,0.987085,150,371,238,291,1.188822,0.285102,0.351535,0.016347,0.058530,-0.000000,284.084000,0,,,,,,,,pallet_rotated,1,1,,1.188822,0.351535,0.057507
approach_1.50m,approach,pallet_rotated,18,284.132000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3671,0.987296,150,371,238,291,1.188332,0.284985,0.351614,0.014763,0.059781,-0.000000,284.162000,0,257.396731,99.516127,2.337374,1.517374,-0.397878,2.144088,0,pallet_rotated,1,1,,1.188332,0.351614,0.053740
approach_1.50m,approach,pallet_rotated,19,284.198000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3678,0.985816,150,371,236,291,1.186920,0.295387,0.350810,0.017158,0.061745,-0.000000,284.226000,0,257.398972,99.515487,2.337416,1.517416,-0.397871,2.144127,0,pallet_rotated,1,1,,1.188546,0.350716,0.054496
approach_1.50m,approach,pallet_rotated,20,284.264000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3674,0.985663,150,371,238,291,1.188508,0.285027,0.351699,0.014917,0.062760,-0.000000,284.292000,0,257.397561,99.515724,2.337349,1.517349,-0.397868,2.144065,0,pallet_rotated,1,1,,1.188508,0.351699,0.058323
approach_1.50m,approach,pallet_rotated,21,284.330000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3672,0.985637,150,371,238,291,1.188783,0.285093,0.350812,0.016091,0.067083,-0.000000,284.348000,0,,,,,,,,pallet_rotated,1,1,,1.188783,0.350812,0.064199
approach_1.50m,approach,pallet_rotated,22,284.396000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3667,0.985348,150,371,238,291,1.188595,0.285048,0.351628,0.014679,0.058172,-0.000000,284.424000,0,,,,,,,,pallet_rotated,1,1,,1.188595,0.351628,0.059501
approach_1.50m,approach,pallet_rotated,23,284.462000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3668,0.989011,150,371,238,291,1.188717,0.285077,0.350897,0.015052,0.059499,-0.000000,284.480000,0,,,,,,,,pallet_rotated,1,1,,1.188717,0.350897,0.058215
approach_1.50m,approach,pallet_rotated,24,284.528000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3672,0.985637,150,371,238,291,1.189323,0.285222,0.351589,0.015545,0.069997,-0.000000,284.556000,0,,,,,,,,pallet_rotated,1,1,,1.189323,0.351589,0.060488
approach_1.50m,approach,pallet_rotated,25,284.594000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3672,0.985689,150,371,238,293,1.190414,0.296257,0.350963,0.013456,0.060986,-0.000000,284.614000,0,,,,,,,,pallet_rotated,1,1,,1.190414,0.350963,0.058754
approach_1.50m,approach,pallet_rotated,26,284.660000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3673,0.985740,150,371,238,291,1.188901,0.285121,0.352671,0.013007,0.059892,-0.000000,284.678000,0,,,,,,,,pallet_rotated,1,1,,1.188901,0.352671,0.059164
approach_1.50m,approach,pallet_rotated,27,284.726000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3670,0.987319,150,371,238,293,1.190566,0.296295,0.351278,0.016789,0.057281,-0.000000,284.754000,0,257.398582,99.514326,2.337464,1.517464,-0.397881,2.144167,0,pallet_rotated,1,1,,1.190567,0.351265,0.049384
approach_1.50m,approach,pallet_rotated,28,284.792000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3677,0.985915,150,371,238,291,1.188699,0.285073,0.351820,0.013935,0.058006,-0.000000,284.820000,0,257.397848,99.515665,2.337371,1.517371,-0.397870,2.144085,0,pallet_rotated,1,1,,1.188699,0.351820,0.052265
approach_1.50m,approach,pallet_rotated,29,284.858000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3670,0.987250,150,371,238,293,1.190489,0.296275,0.352516,0.015448,0.059601,-0.000000,284.886000,0,257.398452,99.516070,2.337370,1.517370,-0.397867,2.144086,0,pallet_rotated,1,1,,1.190489,0.352516,0.053271
approach_1.50m,approach,pallet_shifted,0,304.130000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3656,0.985560,188,413,258,273,1.208482,0.080565,-0.000502,0.013642,0.060589,-0.000000,299.302000,1,,,,,,,,none,0,1,,1.208482,-0.000502,0.000002
approach_1.50m,approach,pallet_shifted,1,304.196000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3656,0.984043,188,413,258,273,1.208697,0.080580,-0.000192,0.015389,0.061141,-0.000000,304.422000,0,,,,,,,,none,0,1,,1.208697,-0.000192,0.066858
approach_1.50m,approach,pallet_shifted,2,304.262000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3656,0.978182,188,413,258,273,1.208797,0.080586,-0.000072,0.013131,0.063355,-0.000000,304.424000,0,,,,,,,,none,0,1,,1.208797,-0.000072,0.063996
approach_1.50m,approach,pallet_shifted,3,304.328000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3652,0.983547,188,413,258,273,1.209074,0.080605,-0.000778,0.013064,0.061245,-0.000000,304.426000,0,,,,,,,,none,0,1,,1.209074,-0.000778,0.065424
approach_1.50m,approach,pallet_shifted,4,304.394000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3659,0.987611,188,413,258,273,1.209532,0.080635,-0.002580,0.012703,0.058469,-0.000000,304.428000,0,,,,,,,,none,0,1,,1.209532,-0.002580,0.062128
approach_1.50m,approach,pallet_shifted,5,304.460000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3653,0.981949,188,413,258,273,1.208516,0.080568,-0.000326,0.013466,0.058055,-0.000000,304.478000,0,,,,,,,,none,0,1,,1.208516,-0.000326,0.065786
approach_1.50m,approach,pallet_shifted,6,304.526000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3655,0.982206,188,413,258,273,1.208532,0.080569,-0.001340,0.011416,0.061266,-0.000000,304.542000,0,,,,,,,,none,0,1,,1.208532,-0.001340,0.068289
approach_1.50m,approach,pallet_shifted,7,304.592000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3651,0.981982,188,413,258,273,1.208596,0.080573,-0.002136,0.017348,0.059353,-0.000000,304.622000,0,,,,,,,,none,0,1,,1.208596,-0.002136,0.061765
approach_1.50m,approach,pallet_shifted,8,304.658000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3654,0.984014,188,413,258,273,1.208722,0.080581,-0.000659,0.013162,0.060979,-0.000000,304.674000,0,,,,,,,,none,0,1,,1.208722,-0.000659,0.063581
approach_1.50m,approach,pallet_shifted,9,304.724000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3655,0.983784,188,413,258,273,1.209065,0.080604,-0.000759,0.012261,0.058334,-0.000000,304.740000,0,,,,,,,,none,0,1,,1.209065,-0.000759,0.062514
approach_1.50m,approach,pallet_shifted,10,304.790000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3656,0.987455,188,413,258,273,1.208968,0.080598,-0.000442,0.013641,0.059458,-0.000000,304.806000,0,,,,,,,,none,0,1,,1.208968,-0.000442,0.064597
approach_1.50m,approach,pallet_shifted,11,304.856000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3653,0.989189,188,413,258,273,1.208539,0.080569,-0.000795,0.011594,0.062171,-0.000000,304.886000,0,257.397681,99.515681,2.337306,1.517306,-0.397860,2.144026,0,none,0,1,,1.208539,-0.000795,0.054925
approach_1.50m,approach,pallet_shifted,12,304.922000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3657,0.980531,188,413,258,273,1.208977,0.080598,0.000651,0.012818,0.058280,-0.000000,304.938000,0,,,,,,,,none,0,1,,1.208977,0.000651,0.060263
approach_1.50m,approach,pallet_shifted,13,304.988000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3655,0.980072,188,413,258,273,1.209022,0.080601,-0.000959,0.011871,0.063850,-0.000000,305.004000,0,,,,,,,,none,0,1,,1.209022,-0.000959,0.060886
approach_1.50m,approach,pallet_shifted,14,305.054000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3654,0.987132,188,413,258,273,1.209372,0.080625,-0.001412,0.012920,0.057833,-0.000000,305.072000,0,,,,,,,,none,0,1,,1.209372,-0.001412,0.061627
approach_1.50m,approach,pallet_shifted,15,305.120000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3658,0.983900,188,413,258,273,1.208718,0.080581,0.000304,0.011345,0.059318,-0.000000,305.148000,0,,,,,,,,none,0,1,,1.208718,0.000304,0.061331
approach_1.50m,approach,pallet_shifted,16,305.186000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3656,0.984155,188,413,256,273,1.207255,0.091215,-0.000895,0.013582,0.056093,-0.000000,305.214000,0,257.397819,99.516065,2.337326,1.517326,-0.397863,2.144045,0,none,0,1,,1.207255,-0.000891,0.058301
approach_1.50m,approach,pallet_shifted,17,305.252000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3652,0.980144,188,413,258,273,1.209283,0.080619,-0.000156,0.013788,0.060845,-0.000000,305.270000,0,,,,,,,,none,0,1,,1.209283,-0.000156,0.064516
approach_1.50m,approach,pallet_shifted,18,305.318000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3655,0.983666,188,413,258,273,1.208913,0.080594,-0.001300,0.015997,0.059235,-0.000000,305.336000,0,,,,,,,,none,0,1,,1.208913,-0.001300,0.066273
approach_1.50m,approach,pallet_shifted,19,305.384000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3652,0.982047,188,413,258,273,1.209113,0.080608,-0.000434,0.012939,0.057288,-0.000000,305.402000,0,,,,,,,,none,0,1,,1.209113,-0.000434,0.065299
approach_1.50m,approach,pallet_shifted,20,305.450000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3659,0.982301,188,413,258,273,1.208586,0.080572,-0.000455,0.013064,0.061361,-0.000000,305.470000,0,,,,,,,,none,0,1,,1.208586,-0.000455,0.063396
approach_1.50m,approach,pallet_shifted,21,305.516000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3650,0.981818,188,413,258,273,1.208795,0.080586,-0.000432,0.016069,0.056941,-0.000000,305.534000,0,,,,,,,,none,0,1,,1.208795,-0.000432,0.062552
approach_1.50m,approach,pallet_shifted,22,305.582000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3658,0.985689,188,413,258,273,1.208853,0.080590,-0.000916,0.012017,0.061363,-0.000000,305.600000,0,,,,,,,,none,0,1,,1.208853,-0.000916,0.061829
approach_1.50m,approach,pallet_shifted,23,305.648000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3662,0.985866,188,413,258,273,1.208850,0.080590,-0.000377,0.015745,0.059451,-0.000000,305.676000,0,,,,,,,,none,0,1,,1.208850,-0.000377,0.059645
approach_1.50m,approach,pallet_shifted,24,305.714000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3660,0.984071,188,413,258,273,1.209072,0.080605,-0.001440,0.012566,0.059800,-0.000000,305.744000,0,257.399076,99.515230,2.337356,1.517356,-0.397860,2.144071,0,none,0,1,,1.209069,-0.001432,0.054189
approach_1.50m,approach,pallet_shifted,25,305.780000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3654,0.985481,188,413,258,273,1.208703,0.080580,-0.000404,0.015897,0.055709,-0.000000,305.796000,0,,,,,,,,none,0,1,,1.208703,-0.000404,0.062655
approach_1.50m,approach,pallet_shifted,26,305.846000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3658,0.982047,188,413,258,273,1.208640,0.080576,-0.001045,0.013240,0.065897,-0.000000,305.864000,0,,,,,,,,none,0,1,,1.208640,-0.001045,0.062362
approach_1.50m,approach,pallet_shifted,27,305.912000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3653,0.987342,188,413,256,273,1.207088,0.091202,-0.001916,0.012683,0.056342,-0.000000,305.940000,0,,,,,,,,none,0,1,,1.207088,-0.001916,0.065536
approach_1.50m,approach,pallet_shifted,28,305.978000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3649,0.983240,188,413,258,273,1.209000,0.080600,-0.001535,0.012683,0.056620,-0.000000,306.006000,0,257.398502,99.514141,2.337457,1.517457,-0.397880,2.144160,0,none,0,1,,1.208997,-0.001504,0.055007
approach_1.50m,approach,pallet_shifted,29,306.044000,none,0,0,1.499620,-0.099990,1.818209,187.087714,414.940719,254.831696,277.011047,0.049313,0.749919,1,,5,3659,0.987061,188,413,258,273,1.208600,0.080573,-0.000363,0.013008,0.057757,-0.000000,306.062000,0,,,,,,,,none,0,1,,1.208600,-0.000363,0.061033
approach_1.50m,approach,pocket_blocked,0,325.382000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,958,1.000000,,,,,,,,0.016464,0.069398,-0.000000,320.512000,1,,,,,,,,none,0,0,face_width_not_pallet_sized,,,0.000002
approach_1.50m,approach,pocket_blocked,1,325.448000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,960,1.000000,,,,,,,,0.013116,0.066045,-0.000000,325.698000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.066152
approach_1.50m,approach,pocket_blocked,2,325.514000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,957,1.000000,,,,,,,,0.012780,0.069208,-0.000000,325.700000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.064393
approach_1.50m,approach,pocket_blocked,3,325.580000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,958,1.000000,,,,,,,,0.013611,0.067938,-0.000000,325.702000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.063215
approach_1.50m,approach,pocket_blocked,4,325.646000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,954,1.000000,,,,,,,,0.013514,0.066981,-0.000000,325.704000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.062781
approach_1.50m,approach,pocket_blocked,5,325.712000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,958,1.000000,,,,,,,,0.014268,0.065776,-0.000000,325.742000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.067428
approach_1.50m,approach,pocket_blocked,6,325.778000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,959,1.000000,,,,,,,,0.014559,0.067824,-0.000000,325.794000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.061112
approach_1.50m,approach,pocket_blocked,7,325.844000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,958,1.000000,,,,,,,,0.015663,0.067702,-0.000000,325.860000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.067726
approach_1.50m,approach,pocket_blocked,8,325.910000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,955,1.000000,,,,,,,,0.018357,0.070272,-0.000000,325.928000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.066730
approach_1.50m,approach,pocket_blocked,9,325.976000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,959,1.000000,,,,,,,,0.012331,0.067218,-0.000000,326.016000,0,257.396126,99.514968,2.337365,1.517365,-0.397880,2.144076,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.050474
approach_1.50m,approach,pocket_blocked,10,326.042000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,960,1.000000,,,,,,,,0.016840,0.065446,-0.000000,326.072000,0,257.398232,99.515880,2.337277,1.517277,-0.397852,2.144000,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.048196
approach_1.50m,approach,pocket_blocked,11,326.108000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,957,1.000000,,,,,,,,0.014027,0.067515,-0.000000,326.124000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.066620
