sim_s,truth_x,truth_y,truth_yaw,ekf_x,ekf_y,ekf_yaw,slam_x,slam_y,slam_yaw,mo_x,mo_y,mo_yaw,slam_ok
303.6040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
303.7040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
303.8040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
303.9040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
304.0040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
304.1040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
304.2040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
304.3040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
304.4040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
304.5060,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
304.6060,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
304.7020,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
304.8040,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
304.9060,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
305.0060,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
305.1080,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
305.2100,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
305.3140,-6.00000,-5.50000,-0.000000,0.00000,0.00000,0.001170,0.00000,0.00000,0.001170,0.00000,0.00000,-0.000000,1
