pose,condition,k,stamp,reason,abort,exact,cam_range_m,tru_lat_m,tru_range_m,face_u0,face_u1,face_v0,face_v1,face_frac_plane_roi,valid_frac,t_decode_s,t_classify_s
approach_1.50m,pocket_blocked,23,1097.582000,stringer_in_path,1,0,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011339,0.077575
approach_1.50m,pocket_blocked,24,1097.648000,stringer_in_path,1,0,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012238,0.081057
approach_1.50m,pocket_blocked,25,1097.714000,stringer_in_path,1,0,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011424,0.086086
approach_1.50m,pocket_blocked,26,1097.780000,stringer_in_path,1,0,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.010739,0.088420
approach_1.50m,pocket_blocked,27,1097.846000,stringer_in_path,1,0,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011361,0.083184
approach_1.50m,pocket_blocked,28,1097.912000,stringer_in_path,1,0,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011097,0.075913
approach_1.50m,pocket_blocked,29,1097.978000,stringer_in_path,1,0,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.010981,0.083325
approach_1.50m,stringer_in_path,0,1113.290000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012238,0.082487
approach_1.50m,stringer_in_path,1,1113.356000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011984,0.082861
approach_1.50m,stringer_in_path,2,1113.422000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012707,0.077738
approach_1.50m,stringer_in_path,3,1113.488000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012545,0.082267
approach_1.50m,stringer_in_path,4,1113.554000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.010872,0.081242
approach_1.50m,stringer_in_path,5,1113.620000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012595,0.079959
approach_1.50m,stringer_in_path,6,1113.686000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.010442,0.076741
approach_1.50m,stringer_in_path,7,1113.752000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012540,0.080554
approach_1.50m,stringer_in_path,8,1113.818000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.010865,0.081398
approach_1.50m,stringer_in_path,9,1113.884000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.014270,0.082853
approach_1.50m,stringer_in_path,10,1113.950000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011350,0.080804
approach_1.50m,stringer_in_path,11,1114.016000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011736,0.080512
approach_1.50m,stringer_in_path,12,1114.082000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012638,0.092387
approach_1.50m,stringer_in_path,13,1114.148000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011671,0.081307
approach_1.50m,stringer_in_path,14,1114.214000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.014327,0.075752
approach_1.50m,stringer_in_path,15,1114.280000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.010641,0.080765
approach_1.50m,stringer_in_path,16,1114.346000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012328,0.082645
approach_1.50m,stringer_in_path,17,1114.412000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012028,0.083240
approach_1.50m,stringer_in_path,18,1114.478000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011592,0.076525
approach_1.50m,stringer_in_path,19,1114.544000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012943,0.084848
approach_1.50m,stringer_in_path,20,1114.610000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011141,0.082583
approach_1.50m,stringer_in_path,21,1114.676000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012566,0.079690
approach_1.50m,stringer_in_path,22,1114.742000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011511,0.083961
approach_1.50m,stringer_in_path,23,1114.808000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011314,0.078665
approach_1.50m,stringer_in_path,24,1114.874000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012246,0.081415
approach_1.50m,stringer_in_path,25,1114.940000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011249,0.077673
approach_1.50m,stringer_in_path,26,1115.006000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.013349,0.080874
approach_1.50m,stringer_in_path,27,1115.072000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.010942,0.078312
approach_1.50m,stringer_in_path,28,1115.138000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.012081,0.083310
approach_1.50m,stringer_in_path,29,1115.204000,stringer_in_path,1,1,1.499060,-0.399990,1.817726,130.072865,357.987787,254.889181,277.072101,0.049335,0.749912,0.011664,0.078046
approach_1.00m,clean,0,1135.466000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011872,0.061893
approach_1.00m,clean,1,1135.532000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010972,0.063169
approach_1.00m,clean,2,1135.598000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011760,0.064289
approach_1.00m,clean,3,1135.664000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011954,0.062024
approach_1.00m,clean,4,1135.730000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010760,0.066758
approach_1.00m,clean,5,1135.796000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010470,0.062638
approach_1.00m,clean,6,1135.862000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012201,0.062497
approach_1.00m,clean,7,1135.928000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010786,0.069071
approach_1.00m,clean,8,1135.994000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012623,0.065340
approach_1.00m,clean,9,1136.060000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012985,0.066825
approach_1.00m,clean,10,1136.126000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011019,0.072323
approach_1.00m,clean,11,1136.192000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012877,0.067828
approach_1.00m,clean,12,1136.258000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.012293,0.066329
approach_1.00m,clean,13,1136.324000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011217,0.063004
approach_1.00m,clean,14,1136.390000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011280,0.066566
approach_1.00m,clean,15,1136.456000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.014624,0.064734
approach_1.00m,clean,16,1136.522000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.013096,0.065530
approach_1.00m,clean,17,1136.588000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011122,0.066233
approach_1.00m,clean,18,1136.654000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.014709,0.065180
approach_1.00m,clean,19,1136.720000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010245,0.066849
approach_1.00m,clean,20,1136.786000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011437,0.067070
approach_1.00m,clean,21,1136.852000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.014019,0.066474
approach_1.00m,clean,22,1136.918000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010792,0.062856
approach_1.00m,clean,23,1136.984000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.010638,0.061758
approach_1.00m,clean,24,1137.050000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.013780,0.067821
approach_1.00m,clean,25,1137.116000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011299,0.060819
approach_1.00m,clean,26,1137.182000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011126,0.065575
approach_1.00m,clean,27,1137.248000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011989,0.065508
approach_1.00m,clean,28,1137.314000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011065,0.063829
approach_1.00m,clean,29,1137.380000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.011349,0.064717
approach_1.00m,pallet_absent,0,1151.966000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.010962,0.079709
approach_1.00m,pallet_absent,1,1152.032000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.012326,0.087115
approach_1.00m,pallet_absent,2,1152.098000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.011313,0.083856
approach_1.00m,pallet_absent,3,1152.164000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.015309,0.084382
approach_1.00m,pallet_absent,4,1152.230000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.011675,0.084626
approach_1.00m,pallet_absent,5,1152.296000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.010811,0.081845
approach_1.00m,pallet_absent,6,1152.362000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.011599,0.081431
approach_1.00m,pallet_absent,7,1152.428000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.010836,0.077887
approach_1.00m,pallet_absent,8,1152.494000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.013123,0.081188
approach_1.00m,pallet_absent,9,1152.560000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.011045,0.077131
approach_1.00m,pallet_absent,10,1152.626000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.013221,0.084018
approach_1.00m,pallet_absent,11,1152.692000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.011575,0.086912
approach_1.00m,pallet_absent,12,1152.758000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.011020,0.081589
approach_1.00m,pallet_absent,13,1152.824000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.012377,0.081970
approach_1.00m,pallet_absent,14,1152.890000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.011145,0.078402
approach_1.00m,pallet_absent,15,1152.956000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.012432,0.082110
approach_1.00m,pallet_absent,16,1153.022000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.010543,0.081875
approach_1.00m,pallet_absent,17,1153.088000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.012207,0.080899
approach_1.00m,pallet_absent,18,1153.154000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.011797,0.086567
approach_1.00m,pallet_absent,19,1153.220000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.011281,0.079917
approach_1.00m,pallet_absent,20,1153.286000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.011937,0.079828
approach_1.00m,pallet_absent,21,1153.352000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.011537,0.082031
approach_1.00m,pallet_absent,22,1153.418000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.012754,0.085726
approach_1.00m,pallet_absent,23,1153.484000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.011958,0.085714
approach_1.00m,pallet_absent,24,1153.550000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.013066,0.079460
approach_1.00m,pallet_absent,25,1153.616000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.013209,0.086611
approach_1.00m,pallet_absent,26,1153.682000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.010746,0.078888
approach_1.00m,pallet_absent,27,1153.748000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.012586,0.085875
approach_1.00m,pallet_absent,28,1153.814000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.012525,0.080007
approach_1.00m,pallet_absent,29,1153.880000,stringer_in_path,1,0,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0.012515,0.076823
approach_1.00m,pallet_rotated,0,1172.492000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.012645,0.066316
approach_1.00m,pallet_rotated,1,1172.558000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011009,0.061385
approach_1.00m,pallet_rotated,2,1172.624000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011864,0.069797
approach_1.00m,pallet_rotated,3,1172.690000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.013147,0.063411
approach_1.00m,pallet_rotated,4,1172.756000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.010852,0.064595
approach_1.00m,pallet_rotated,5,1172.822000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011224,0.063705
approach_1.00m,pallet_rotated,6,1172.888000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.013087,0.064638
approach_1.00m,pallet_rotated,7,1172.954000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.012122,0.064123
approach_1.00m,pallet_rotated,8,1173.020000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.010977,0.063410
approach_1.00m,pallet_rotated,9,1173.086000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011591,0.063064
approach_1.00m,pallet_rotated,10,1173.152000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011489,0.064107
approach_1.00m,pallet_rotated,11,1173.218000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011253,0.063449
approach_1.00m,pallet_rotated,12,1173.284000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011872,0.068487
approach_1.00m,pallet_rotated,13,1173.350000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.013652,0.073856
approach_1.00m,pallet_rotated,14,1173.416000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.010529,0.062589
approach_1.00m,pallet_rotated,15,1173.482000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.013933,0.066631
approach_1.00m,pallet_rotated,16,1173.548000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.012565,0.063872
approach_1.00m,pallet_rotated,17,1173.614000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011676,0.059659
approach_1.00m,pallet_rotated,18,1173.680000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011824,0.066615
approach_1.00m,pallet_rotated,19,1173.746000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.014399,0.067085
approach_1.00m,pallet_rotated,20,1173.812000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.010702,0.064774
approach_1.00m,pallet_rotated,21,1173.878000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011630,0.064296
approach_1.00m,pallet_rotated,22,1173.944000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.012626,0.066004
approach_1.00m,pallet_rotated,23,1174.010000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011705,0.064623
approach_1.00m,pallet_rotated,24,1174.076000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011114,0.068184
approach_1.00m,pallet_rotated,25,1174.142000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.012184,0.067222
approach_1.00m,pallet_rotated,26,1174.208000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011240,0.061625
approach_1.00m,pallet_rotated,27,1174.274000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.011315,0.065045
approach_1.00m,pallet_rotated,28,1174.340000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.012629,0.065936
approach_1.00m,pallet_rotated,29,1174.406000,pallet_rotated,1,1,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,0.012903,0.066625
approach_1.00m,pallet_shifted,0,1188.860000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.011482,0.065881
approach_1.00m,pallet_shifted,1,1188.926000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.010350,0.063777
approach_1.00m,pallet_shifted,2,1188.992000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.010216,0.066578
approach_1.00m,pallet_shifted,3,1189.058000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.012621,0.063120
approach_1.00m,pallet_shifted,4,1189.124000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.011810,0.067753
approach_1.00m,pallet_shifted,5,1189.190000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.013408,0.071028
approach_1.00m,pallet_shifted,6,1189.256000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.014762,0.062374
approach_1.00m,pallet_shifted,7,1189.322000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.009610,0.062665
approach_1.00m,pallet_shifted,8,1189.388000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.010572,0.062877
approach_1.00m,pallet_shifted,9,1189.454000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.011469,0.064781
approach_1.00m,pallet_shifted,10,1189.520000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.010416,0.063968
approach_1.00m,pallet_shifted,11,1189.586000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.010064,0.064521
approach_1.00m,pallet_shifted,12,1189.652000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.011665,0.064115
approach_1.00m,pallet_shifted,13,1189.718000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.014669,0.062652
approach_1.00m,pallet_shifted,14,1189.784000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.010353,0.063404
approach_1.00m,pallet_shifted,15,1189.850000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.011545,0.066105
approach_1.00m,pallet_shifted,16,1189.916000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.011538,0.067375
approach_1.00m,pallet_shifted,17,1189.982000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.011351,0.063013
approach_1.00m,pallet_shifted,18,1190.048000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.010440,0.062035
approach_1.00m,pallet_shifted,19,1190.114000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.011052,0.065361
approach_1.00m,pallet_shifted,20,1190.180000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.011841,0.064106
approach_1.00m,pallet_shifted,21,1190.246000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.010837,0.064562
approach_1.00m,pallet_shifted,22,1190.312000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.012057,0.066987
approach_1.00m,pallet_shifted,23,1190.378000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.012912,0.063333
approach_1.00m,pallet_shifted,24,1190.444000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.010654,0.067429
approach_1.00m,pallet_shifted,25,1190.510000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.011114,0.066960
approach_1.00m,pallet_shifted,26,1190.576000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.013368,0.066022
approach_1.00m,pallet_shifted,27,1190.642000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.009987,0.063590
approach_1.00m,pallet_shifted,28,1190.708000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.010876,0.065330
approach_1.00m,pallet_shifted,29,1190.774000,pallet_rotated,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0.014363,0.070480
approach_1.00m,pocket_blocked,0,1205.360000,pallet_rotated,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0.013043,0.062891
