t_sim,gt_x,gt_y,gt_yaw,gt_v,est_v,cmd_v,cmd_w,sm_v,sm_w,gate_v,gate_w,gate_age,traction,steer,env_enable,env_ceiling,env_permit,env_mode,env_publishing,mode_applied,heartbeat,gate_state
5.3599,-3.7507268296868292,6.982193156030981,-0.01656995470485585,0.3999976317010266,0.4066945569794037,0.4,0.0,0.4,0.0,0.4,0.0,0.0182,0.4,0.0,1,0.6,1,2,1,2,662,0
5.3802,-3.7507268296868292,6.982193156030981,-0.01656995470485585,0.3999976317010266,0.3986054006866056,0.4,0.0,0.4,0.0,0.4,0.0,0.0385,0.4,0.0,1,0.6,1,2,1,2,662,0
5.3999,-3.7307302373247015,6.981828833379813,-0.016634605322815323,0.39999772648247134,0.4066876987398001,0.4,0.0,0.4,0.0,0.4,0.0,0.0091,0.4,0.0,1,0.6,1,2,1,2,663,0
5.42,-3.7307302373247015,6.981828833379813,-0.016634605322815323,0.39999772648247134,0.39859846837140905,0.4,0.0,0.4,0.0,0.4,0.0,0.0292,0.4,0.0,1,0.6,1,2,1,2,663,0
5.4399,-3.7307302373247015,6.981828833379813,-0.016634605322815323,0.39999772648247134,0.40668084253378106,0.4,0.0,0.4,0.0,0.4,0.0,0.0491,0.4,0.0,1,0.6,1,2,1,2,663,0
5.4598,-3.7107336530825896,6.981463872594477,-0.016697971039184734,0.3999978154773828,0.3985916977379282,0.4,0.0,0.4,0.0,0.4,0.0,0.0183,0.4,0.0,1,0.6,1,2,1,2,664,0
5.4802,-3.7107336530825896,6.981463872594477,-0.016697971039184734,0.3999978154773828,0.4066741568776653,0.4,0.0,0.4,0.0,0.4,0.0,0.0387,0.4,0.0,1,0.6,1,2,1,2,664,0
5.4999,-3.6907370769539063,6.981098282265888,-0.01676006969052574,0.3999979012724837,0.3985850962471103,0.4,0.0,0.4,0.0,0.4,0.0,0.0084,0.4,0.0,1,0.6,1,2,1,2,665,0
5.5199,-3.6907370769539063,6.981098282265888,-0.01676006969052574,0.3999979012724837,0.3980301959101007,0.4,0.0,0.4,0.0,0.4,0.0,0.0284,0.4,0.0,1,0.6,1,2,1,2,665,0
5.5399,-3.6907370769539063,6.981098282265888,-0.01676006969052574,0.3999979012724837,0.40662691168979503,0.4,0.0,0.4,0.0,0.4,0.0,0.0485,0.4,0.0,1,0.6,1,2,1,2,665,0
5.5599,-3.670740509067639,6.980732062691096,-0.016820903986380382,0.3999979860484437,0.3985730567724275,0.4,0.0,0.4,0.0,0.4,0.0,0.0182,0.4,0.0,1,0.6,1,2,1,2,666,0
5.5801,-3.670740509067639,6.980732062691096,-0.016820903986380382,0.3999979860484437,0.40665811197344087,0.4,0.0,0.4,0.0,0.4,0.0,0.0384,0.4,0.0,1,0.6,1,2,1,2,666,0
5.5999,-3.6507439487844358,6.980365259999644,-0.01688055994069222,0.39999806346430894,0.3985694145009237,0.4,0.0,0.4,0.0,0.4,0.0,0.0072,0.4,0.0,1,0.6,1,2,1,2,667,0
5.6199,-3.6507439487844358,6.980365259999644,-0.01688055994069222,0.39999806346430894,0.40665216448775704,0.4,0.0,0.4,0.0,0.4,0.0,0.0273,0.4,0.0,1,0.6,1,2,1,2,667,0
5.6399,-3.6507439487844358,6.980365259999644,-0.01688055994069222,0.39999806346430894,0.3985633814524811,0.4,0.0,0.4,0.0,0.4,0.0,0.0473,0.4,0.0,1,0.6,1,2,1,2,667,0
5.6599,-3.6307473963158636,6.979997868739156,-0.01693902971479554,0.3999981382852704,0.4066461962608027,0.4,0.0,0.4,0.0,0.4,0.0,0.0193,0.4,0.0,1,0.6,1,2,1,2,668,0
5.6807,-3.6307473963158636,6.979997868739156,-0.01693902971479554,0.3999981382852704,0.3985574875998822,0.4,0.0,0.4,0.0,0.4,0.0,0.0401,0.4,0.0,1,0.6,1,2,1,2,668,0
5.7,-3.610750851579784,6.979629900684988,-0.016996336752446287,0.39999821310108263,0.40664037638031164,0.4,0.0,0.4,0.0,0.4,0.0,0.009,0.4,0.0,1,0.6,1,2,1,2,669,0
5.7199,-3.610750851579784,6.979629900684988,-0.016996336752446287,0.39999821310108263,0.3985517409666441,0.4,0.0,0.4,0.0,0.4,0.0,0.029,0.4,0.0,1,0.6,1,2,1,2,669,0
5.7399,-3.610750851579784,6.979629900684988,-0.016996336752446287,0.39999821310108263,0.4066347019213748,0.4,0.0,0.4,0.0,0.4,0.0,0.0489,0.4,0.0,1,0.6,1,2,1,2,669,0
5.7599,-3.590754314492716,6.979261367380493,-0.017052504032563094,0.3999982833332112,0.39854613792576443,0.4,0.0,0.4,0.0,0.4,0.0,0.0193,0.4,0.0,1,0.6,1,2,1,2,670,0
5.7801,-3.590754314492716,6.979261367380493,-0.017052504032563094,0.3999982833332112,0.3979917274505201,0.4,0.0,0.4,0.0,0.4,0.0,0.0395,0.4,0.0,1,0.6,1,2,1,2,670,0
5.7999,-3.5707577849690817,6.9788922801431434,-0.017107554081887532,0.39999835160531355,0.4065889263301049,0.4,0.0,0.4,0.0,0.4,0.0,0.0089,0.4,0.0,1,0.6,1,2,1,2,671,0
5.8199,-3.5707577849690817,6.9788922801431434,-0.017107554081887532,0.39999835160531355,0.39853554951641706,0.4,0.0,0.4,0.0,0.4,0.0,0.0288,0.4,0.0,1,0.6,1,2,1,2,671,0
5.8404,-3.5707577849690817,6.9788922801431434,-0.017107554081887532,0.39999835160531355,0.40662107578623496,0.4,0.0,0.4,0.0,0.4,0.0,0.0493,0.4,0.0,1,0.6,1,2,1,2,672,0
5.8599,-3.550761262929764,6.978522650105626,-0.01716150905940505,0.39999841541451747,0.3985328444545727,0.4,0.0,0.4,0.0,0.4,0.0,0.0185,0.4,0.0,1,0.6,1,2,1,2,672,0
5.8802,-3.550761262929764,6.978522650105626,-0.01716150905940505,0.39999841541451747,0.4066160537451611,0.4,0.0,0.4,0.0,0.4,0.0,0.0388,0.4,0.0,1,0.6,1,2,1,2,672,0
5.8999,-3.53076474829048,6.978152488137256,-0.01721439060314759,0.3999984776308706,0.3985277251852579,0.4,0.0,0.4,0.0,0.4,0.0,0.0084,0.4,0.0,1,0.6,1,2,1,2,673,0
5.92,-3.53076474829048,6.978152488137256,-0.01721439060314759,0.3999984776308706,0.40661098782762894,0.4,0.0,0.4,0.0,0.4,0.0,0.0285,0.4,0.0,1,0.6,1,2,1,2,673,0
5.9399,-3.53076474829048,6.978152488137256,-0.01721439060314759,0.3999984776308706,0.3985227222687787,0.4,0.0,0.4,0.0,0.4,0.0,0.0483,0.4,0.0,1,0.6,1,2,1,2,673,0
5.9598,-3.5107682409628143,6.977781804891559,-0.017266219915340563,0.39999853840263433,0.4066060476987651,0.4,0.0,0.4,0.0,0.4,0.0,0.0188,0.4,0.0,1,0.6,1,2,1,2,674,0
5.9801,-3.5107682409628143,6.977781804891559,-0.017266219915340563,0.39999853840263433,0.39851784430013115,0.4,0.0,0.4,0.0,0.4,0.0,0.039,0.4,0.0,1,0.6,1,2,1,2,674,0
5.9999,-3.4907717408574794,6.977410610810445,-0.017317017777559073,0.39999859553012307,0.40660123100045464,0.4,0.0,0.4,0.0,0.4,0.0,0.0085,0.4,0.0,1,0.6,1,2,1,2,675,0
6.0205,-3.4907717408574794,6.977410610810445,-0.017317017777559073,0.39999859553012307,0.3985130882096103,0.4,0.0,0.4,0.0,0.4,0.0,0.029,0.4,0.0,1,0.6,1,2,1,2,675,0
6.0398,-3.4907717408574794,6.977410610810445,-0.017317017777559073,0.39999859553012307,0.3979590932641321,0.4,0.0,0.4,0.0,0.4,0.0,0.0484,0.4,0.0,1,0.6,1,2,1,2,675,0
6.0599,-3.4707752478844354,6.977038916128326,-0.017366804559713563,0.3999986515735605,0.40655670201607574,0.4,0.0,0.4,0.0,0.4,0.0,0.0187,0.4,0.0,1,0.6,1,2,1,2,676,0
6.0802,-3.4707752478844354,6.977038916128326,-0.017366804559713563,0.3999986515735605,0.3985037306981731,0.4,0.0,0.4,0.0,0.4,0.0,0.039,0.4,0.0,1,0.6,1,2,1,2,676,0
6.0999,-3.450778761953061,6.976666730876212,-0.017415600228925472,0.39999870431764545,0.40658965662828733,0.4,0.0,0.4,0.0,0.4,0.0,0.0086,0.4,0.0,1,0.6,1,2,1,2,677,0
6.1199,-3.450778761953061,6.976666730876212,-0.017415600228925472,0.39999870431764545,0.39850182064938894,0.4,0.0,0.4,0.0,0.4,0.0,0.0286,0.4,0.0,1,0.6,1,2,1,2,677,0
6.14,-3.450778761953061,6.976666730876212,-0.017415600228925472,0.39999870431764545,0.40658541962063055,0.4,0.0,0.4,0.0,0.4,0.0,0.0487,0.4,0.0,1,0.6,1,2,1,2,677,0
6.16,-3.4307822829722863,6.976294064885757,-0.017463424358214654,0.399998756311115,0.39849747652242123,0.4,0.0,0.4,0.0,0.4,0.0,0.0191,0.4,0.0,1,0.6,1,2,1,2,678,0
6.1802,-3.4307822829722863,6.976294064885757,-0.017463424358214654,0.399998756311115,0.4065811191141074,0.4,0.0,0.4,0.0,0.4,0.0,0.0393,0.4,0.0,1,0.6,1,2,1,2,678,0
6.2001,-3.410785810850728,6.975920927793224,-0.017510296134997036,0.39999880533191595,0.3984932293750342,0.4,0.0,0.4,0.0,0.4,0.0,0.009,0.4,0.0,1,0.6,1,2,1,2,679,0
6.2199,-3.410785810850728,6.975920927793224,-0.017510296134997036,0.39999880533191595,0.4065769252661535,0.4,0.0,0.4,0.0,0.4,0.0,0.0289,0.4,0.0,1,0.6,1,2,1,2,679,0
6.24,-3.410785810850728,6.975920927793224,-0.017510296134997036,0.39999880533191595,0.39848908828596374,0.4,0.0,0.4,0.0,0.4,0.0,0.049,0.4,0.0,1,0.6,1,2,1,2,679,0
6.2599,-3.3907893454968288,6.975547329043436,-0.01755623436937208,0.39999885391872053,0.40657283619612716,0.4,0.0,0.4,0.0,0.4,0.0,0.0182,0.4,0.0,1,0.6,1,2,1,2,680,0
6.2801,-3.3907893454968288,6.975547329043436,-0.01755623436937208,0.39999885391872053,0.39848505065929246,0.4,0.0,0.4,0.0,0.4,0.0,0.0384,0.4,0.0,1,0.6,1,2,1,2,680,0
6.3,-3.37079288681898,6.975173277893637,-0.017601257502214696,0.3999988950681468,0.397931408202603,0.4,0.0,0.4,0.0,0.4,0.0,0.009,0.4,0.0,1,0.6,1,2,1,2,681,0
6.3199,-3.37079288681898,6.975173277893637,-0.017601257502214696,0.3999988950681468,0.4065293647005653,0.4,0.0,0.4,0.0,0.4,0.0,0.0289,0.4,0.0,1,0.6,1,2,1,2,681,0
6.3399,-3.37079288681898,6.975173277893637,-0.017601257502214696,0.3999988950681468,0.3984767373163621,0.4,0.0,0.4,0.0,0.4,0.0,0.049,0.4,0.0,1,0.6,1,2,1,2,681,0
6.3599,-3.35079643472565,6.9747987834173415,-0.017645383613001345,0.39999894086068755,0.406563449471086,0.4,0.0,0.4,0.0,0.4,0.0,0.019,0.4,0.0,1,0.6,1,2,1,2,682,0
6.3802,-3.35079643472565,6.9747987834173415,-0.017645383613001345,0.39999894086068755,0.3984759691632947,0.4,0.0,0.4,0.0,0.4,0.0,0.0392,0.4,0.0,1,0.6,1,2,1,2,682,0
6.3999,-3.3307999891255093,6.974423854508088,-0.01768863042743169,0.399998979510124,0.4065599102855153,0.4,0.0,0.4,0.0,0.4,0.0,0.0092,0.4,0.0,1,0.6,1,2,1,2,683,0
6.4199,-3.3307999891255093,6.974423854508088,-0.01768863042743169,0.399998979510124,0.3984722847469128,0.4,0.0,0.4,0.0,0.4,0.0,0.0292,0.4,0.0,1,0.6,1,2,1,2,683,0
6.44,-3.3307999891255093,6.974423854508088,-0.01768863042743169,0.399998979510124,0.4065562592048056,0.4,0.0,0.4,0.0,0.4,0.0,0.0492,0.4,0.0,1,0.6,1,2,1,2,683,0
6.4599,-3.3108035499275155,6.974048499883153,-0.017731015324752613,0.39999902307776114,0.3984686787102472,0.4,0.0,0.4,0.0,0.4,0.0,0.0181,0.4,0.0,1,0.6,1,2,1,2,684,0
6.4802,-3.3108035499275155,6.974048499883153,-0.017731015324752613,0.39999902307776114,0.4065526984090094,0.4,0.0,0.4,0.0,0.4,0.0,0.0384,0.4,0.0,1,0.6,1,2,1,2,684,0
6.4999,-3.2908071170419135,6.9736727280802855,-0.017772555332462834,0.39999905975183064,0.39846516270187826,0.4,0.0,0.4,0.0,0.4,0.0,0.0075,0.4,0.0,1,0.6,1,2,1,2,685,0
6.5199,-3.2908071170419135,6.9736727280802855,-0.017772555332462834,0.39999905975183064,0.39791177550824114,0.4,0.0,0.4,0.0,0.4,0.0,0.0276,0.4,0.0,1,0.6,1,2,1,2,685,0
6.5398,-3.2908071170419135,6.9736727280802855,-0.017772555332462834,0.39999905975183064,0.40650999462604964,0.4,0.0,0.4,0.0,0.4,0.0,0.0475,0.4,0.0,1,0.6,1,2,1,2,685,0
6.5599,-3.270810690383777,6.973296547470426,-0.01781326715881518,0.3999991014912346,0.39845760744519393,0.4,0.0,0.4,0.0,0.4,0.0,0.0192,0.4,0.0,1,0.6,1,2,1,2,686,0
6.5803,-3.270810690383777,6.973296547470426,-0.01781326715881518,0.3999991014912346,0.4065441281778318,0.4,0.0,0.4,0.0,0.4,0.0,0.0396,0.4,0.0,1,0.6,1,2,1,2,686,0
6.6,-3.2508142698672673,6.972919966319032,-0.017853167291841263,0.3999991365782448,0.39845686145119236,0.4,0.0,0.4,0.0,0.4,0.0,0.0086,0.4,0.0,1,0.6,1,2,1,2,687,0
6.6199,-3.2508142698672673,6.972919966319032,-0.017853167291841263,0.3999991365782448,0.4065410406063675,0.4,0.0,0.4,0.0,0.4,0.0,0.0284,0.4,0.0,1,0.6,1,2,1,2,687,0
6.6399,-3.2508142698672673,6.972919966319032,-0.017853167291841263,0.3999991365782448,0.3984536522876713,0.4,0.0,0.4,0.0,0.4,0.0,0.0484,0.4,0.0,1,0.6,1,2,1,2,687,0
6.6599,-3.230817855403681,6.972542992674586,-0.017892271794573405,0.3999991699597881,0.406537860811674,0.4,0.0,0.4,0.0,0.4,0.0,0.0185,0.4,0.0,1,0.6,1,2,1,2,688,0
6.6804,-3.230817855403681,6.972542992674586,-0.017892271794573405,0.3999991699597881,0.39845051174114643,0.4,0.0,0.4,0.0,0.4,0.0,0.039,0.4,0.0,1,0.6,1,2,1,2,688,0
6.7,-3.210821446904703,6.972165634425577,-0.017930596413754937,0.39999920176366827,0.4065347596701063,0.4,0.0,0.4,0.0,0.4,0.0,0.0087,0.4,0.0,1,0.6,1,2,1,2,689,0
6.7199,-3.210821446904703,6.972165634425577,-0.017930596413754937,0.39999920176366827,0.39844744960088874,0.4,0.0,0.4,0.0,0.4,0.0,0.0285,0.4,0.0,1,0.6,1,2,1,2,689,0
6.7399,-3.210821446904703,6.972165634425577,-0.017930596413754937,0.39999920176366827,0.4065317360003257,0.4,0.0,0.4,0.0,0.4,0.0,0.0486,0.4,0.0,1,0.6,1,2,1,2,689,0
6.7599,-3.1908250447271236,6.971787874773264,-0.01796811198211264,0.3999992341076911,0.3984444639612644,0.4,0.0,0.4,0.0,0.4,0.0,0.0192,0.4,0.0,1,0.6,1,2,1,2,690,0
6.7801,-3.1908250447271236,6.971787874773264,-0.01796811198211264,0.3999992341076911,0.39789133697247814,0.4,0.0,0.4,0.0,0.4,0.0,0.0395,0.4,0.0,1,0.6,1,2,1,2,690,0
6.8,-3.1708286482968555,6.971409748731128,-0.018004883528282032,0.3999992649649425,0.40648981285415914,0.4,0.0,0.4,0.0,0.4,0.0,0.0086,0.4,0.0,1,0.6,1,2,1,2,691,0
6.8199,-3.1708286482968555,6.971409748731128,-0.018004883528282032,0.3999992649649425,0.39843767951413833,0.4,0.0,0.4,0.0,0.4,0.0,0.0284,0.4,0.0,1,0.6,1,2,1,2,691,0
6.84,-3.1708286482968555,6.971409748731128,-0.018004883528282032,0.3999992649649425,0.40652445060853615,0.4,0.0,0.4,0.0,0.4,0.0,0.0485,0.4,0.0,1,0.6,1,2,1,2,692,0
6.8601,-3.150832257102117,6.9710312872460705,-0.018040968650862577,0.3999992950744831,0.39843743137767196,0.4,0.0,0.4,0.0,0.4,0.0,0.0193,0.4,0.0,1,0.6,1,2,1,2,692,0
6.8805,-3.150832257102117,6.9710312872460705,-0.018040968650862577,0.3999992950744831,0.40652185464173446,0.4,0.0,0.4,0.0,0.4,0.0,0.0397,0.4,0.0,1,0.6,1,2,1,2,692,0
6.8999,-3.1308358715316067,6.970652471092743,-0.018076333686001766,0.39999931938902955,0.3984347076313527,0.4,0.0,0.4,0.0,0.4,0.0,0.0086,0.4,0.0,1,0.6,1,2,1,2,693,0
6.9199,-3.1308358715316067,6.970652471092743,-0.018076333686001766,0.39999931938902955,0.4065191541689728,0.4,0.0,0.4,0.0,0.4,0.0,0.0286,0.4,0.0,1,0.6,1,2,1,2,693,0
6.94,-3.1308358715316067,6.970652471092743,-0.018076333686001766,0.39999931938902955,0.39843204037367647,0.4,0.0,0.4,0.0,0.4,0.0,0.0488,0.4,0.0,1,0.6,1,2,1,2,693,0
6.9598,-3.1108394914980497,6.970273307408012,-0.01811099288238922,0.39999934753291644,0.4065165203718328,0.4,0.0,0.4,0.0,0.4,0.0,0.018,0.4,0.0,1,0.6,1,2,1,2,694,0
6.9801,-3.1108394914980497,6.970273307408012,-0.01811099288238922,0.39999934753291644,0.39842943969669947,0.4,0.0,0.4,0.0,0.4,0.0,0.0382,0.4,0.0,1,0.6,1,2,1,2,694,0
6.9999,-3.090843116914607,6.969893803187966,-0.01814496020596798,0.39999937248294104,0.40651395237047266,0.4,0.0,0.4,0.0,0.4,0.0,0.0089,0.4,0.0,1,0.6,1,2,1,2,695,0
7.0199,-3.090843116914607,6.969893803187966,-0.01814496020596798,0.39999937248294104,0.39842690399025665,0.4,0.0,0.4,0.0,0.4,0.0,0.029,0.4,0.0,1,0.6,1,2,1,2,695,0
7.0399,-3.090843116914607,6.969893803187966,-0.01814496020596798,0.39999937248294104,0.3978739977425113,0.4,0.0,0.4,0.0,0.4,0.0,0.0489,0.4,0.0,1,0.6,1,2,1,2,695,0
7.0599,-3.0708467476949326,6.9695139652909335,-0.018178249345307373,0.3999993967403541,0.40647269146830906,0.4,0.0,0.4,0.0,0.4,0.0,0.0183,0.4,0.0,1,0.6,1,2,1,2,696,0
7.0801,-3.0708467476949326,6.9695139652909335,-0.018178249345307373,0.3999993967403541,0.39842077345360677,0.4,0.0,0.4,0.0,0.4,0.0,0.0386,0.4,0.0,1,0.6,1,2,1,2,696,0
7.0999,-3.050850383753259,6.969133800440375,-0.018210873716842192,0.3999994227973468,0.4065077569581428,0.4,0.0,0.4,0.0,0.4,0.0,0.0081,0.4,0.0,1,0.6,1,2,1,2,697,0
7.12,-3.050850383753259,6.969133800440375,-0.018210873716842192,0.3999994227973468,0.3984209476705153,0.4,0.0,0.4,0.0,0.4,0.0,0.0282,0.4,0.0,1,0.6,1,2,1,2,697,0
7.1399,-3.050850383753259,6.969133800440375,-0.018210873716842192,0.3999994227973468,0.4065055780409764,0.4,0.0,0.4,0.0,0.4,0.0,0.048,0.4,0.0,1,0.6,1,2,1,2,697,0
7.1599,-3.0308540250044533,6.96875331522774,-0.01824284647011895,0.3999994459888202,0.3984186357252201,0.4,0.0,0.4,0.0,0.4,0.0,0.0193,0.4,0.0,1,0.6,1,2,1,2,698,0
7.1801,-3.0308540250044533,6.96875331522774,-0.01824284647011895,0.3999994459888202,0.4065032841970597,0.4,0.0,0.4,0.0,0.4,0.0,0.0395,0.4,0.0,1,0.6,1,2,1,2,698,0
7.2,-3.0108576713641098,6.968372516115235,-0.01827418049294629,0.399999466433519,0.39841636998034163,0.4,0.0,0.4,0.0,0.4,0.0,0.0089,0.4,0.0,1,0.6,1,2,1,2,699,0
7.2199,-3.0108576713641098,6.968372516115235,-0.01827418049294629,0.399999466433519,0.40650104686977195,0.4,0.0,0.4,0.0,0.4,0.0,0.0289,0.4,0.0,1,0.6,1,2,1,2,699,0
7.2401,-3.0108576713641098,6.968372516115235,-0.01827418049294629,0.399999466433519,0.39841416078406494,0.4,0.0,0.4,0.0,0.4,0.0,0.049,0.4,0.0,1,0.6,1,2,1,2,700,0
7.26,-2.990861322748607,6.967991409438476,-0.018304888416500804,0.39999948898868526,0.40649886543202896,0.4,0.0,0.4,0.0,0.4,0.0,0.0192,0.4,0.0,1,0.6,1,2,1,2,700,0
7.2802,-2.990861322748607,6.967991409438476,-0.018304888416500804,0.39999948898868526,0.39841200677822547,0.4,0.0,0.4,0.0,0.4,0.0,0.0394,0.4,0.0,1,0.6,1,2,1,2,700,0
7.2999,-2.970864979075184,6.967610001409083,-0.018334982620365054,0.3999995089947866,0.39785928779447877,0.4,0.0,0.4,0.0,0.4,0.0,0.0083,0.4,0.0,1,0.6,1,2,1,2,701,0
7.3199,-2.970864979075184,6.967610001409083,-0.018334982620365054,0.3999995089947866,0.4064581663425596,0.4,0.0,0.4,0.0,0.4,0.0,0.0283,0.4,0.0,1,0.6,1,2,1,2,701,0
7.34,-2.970864979075184,6.967610001409083,-0.018334982620365054,0.3999995089947866,0.39840643098532713,0.4,0.0,0.4,0.0,0.4,0.0,0.0484,0.4,0.0,1,0.6,1,2,1,2,701,0
7.3599,-2.950868640319602,6.9672282949807895,-0.018364469534061983,0.39999952891996315,0.40649359470189556,0.4,0.0,0.4,0.0,0.4,0.0,0.0184,0.4,0.0,1,0.6,1,2,1,2,702,0
7.3801,-2.950868640319602,6.9672282949807895,-0.018364469534061983,0.39999952891996315,0.39840696350594124,0.4,0.0,0.4,0.0,0.4,0.0,0.0387,0.4,0.0,1,0.6,1,2,1,2,702,0
7.3999,-2.930872306756049,6.966846276843182,-0.018393325985581934,0.3999995485302227,0.40649176958779865,0.4,0.0,0.4,0.0,0.4,0.0,0.0086,0.4,0.0,1,0.6,1,2,1,2,703,0
7.4199,-2.930872306756049,6.966846276843182,-0.018393325985581934,0.3999995485302227,0.3984050009132926,0.4,0.0,0.4,0.0,0.4,0.0,0.0286,0.4,0.0,1,0.6,1,2,1,2,703,0
7.4399,-2.930872306756049,6.966846276843182,-0.018393325985581934,0.3999995485302227,0.4064898207078602,0.4,0.0,0.4,0.0,0.4,0.0,0.0486,0.4,0.0,1,0.6,1,2,1,2,703,0
7.4599,-2.9108759775056314,6.966463996574629,-0.018421643147081133,0.39999956354270083,0.3984030757919646,0.4,0.0,0.4,0.0,0.4,0.0,0.0182,0.4,0.0,1,0.6,1,2,1,2,704,0
7.4804,-2.9108759775056314,6.966463996574629,-0.018421643147081133,0.39999956354270083,0.406487919725962,0.4,0.0,0.4,0.0,0.4,0.0,0.0387,0.4,0.0,1,0.6,1,2,1,2,704,0
7.5,-2.8908796528705007,6.96608143953556,-0.018449395389472843,0.39999958116146456,0.3984011987102898,0.4,0.0,0.4,0.0,0.4,0.0,0.0086,0.4,0.0,1,0.6,1,2,1,2,705,0
7.52,-2.8908796528705007,6.96608143953556,-0.018449395389472843,0.39999958116146456,0.39784861558629614,0.4,0.0,0.4,0.0,0.4,0.0,0.0286,0.4,0.0,1,0.6,1,2,1,2,705,0
7.5399,-2.8908796528705007,6.96608143953556,-0.018449395389472843,0.39999958116146456,0.40644762823240815,0.4,0.0,0.4,0.0,0.4,0.0,0.0485,0.4,0.0,1,0.6,1,2,1,2,705,0
7.5599,-2.870883332788894,6.96569861048674,-0.018476592332697887,0.39999959905425186,0.3983960253853704,0.4,0.0,0.4,0.0,0.4,0.0,0.0178,0.4,0.0,1,0.6,1,2,1,2,706,0
7.5805,-2.870883332788894,6.96569861048674,-0.018476592332697887,0.39999959905425186,0.40648331985348674,0.4,0.0,0.4,0.0,0.4,0.0,0.0384,0.4,0.0,1,0.6,1,2,1,2,706,0
7.5999,-2.8508870171844,6.965315514942722,-0.01850324494518391,0.3999996149354394,0.39839681785645337,0.4,0.0,0.4,0.0,0.4,0.0,0.0082,0.4,0.0,1,0.6,1,2,1,2,707,0
7.62,-2.8508870171844,6.965315514942722,-0.01850324494518391,0.3999996149354394,0.4064817514244326,0.4,0.0,0.4,0.0,0.4,0.0,0.0283,0.4,0.0,1,0.6,1,2,1,2,707,0
7.6398,-2.8508870171844,6.965315514942722,-0.01850324494518391,0.3999996149354394,0.39839510871997164,0.4,0.0,0.4,0.0,0.4,0.0,0.0482,0.4,0.0,1,0.6,1,2,1,2,707,0
7.66,-2.8308907059814596,6.964932158309728,-0.01852936397708784,0.39999963366239655,0.4064800528164465,0.4,0.0,0.4,0.0,0.4,0.0,0.0187,0.4,0.0,1,0.6,1,2,1,2,708,0
7.6801,-2.8308907059814596,6.964932158309728,-0.01852936397708784,0.39999963366239655,0.39839343072292643,0.4,0.0,0.4,0.0,0.4,0.0,0.0389,0.4,0.0,1,0.6,1,2,1,2,708,0
7.6999,-2.8108943991054747,6.964548545901505,-0.018554959991160556,0.399999648147008,0.40647839585446827,0.4,0.0,0.4,0.0,0.4,0.0,0.0084,0.4,0.0,1,0.6,1,2,1,2,709,0
7.7199,-2.8108943991054747,6.964548545901505,-0.018554959991160556,0.399999648147008,0.3983917945912121,0.4,0.0,0.4,0.0,0.4,0.0,0.0284,0.4,0.0,1,0.6,1,2,1,2,709,0
7.7399,-2.8108943991054747,6.964548545901505,-0.018554959991160556,0.399999648147008,0.406476780282028,0.4,0.0,0.4,0.0,0.4,0.0,0.0484,0.4,0.0,1,0.6,1,2,1,2,709,0
7.76,-2.7908980964899683,6.96416468295226,-0.018580043395615215,0.3999996582993407,0.39839019933239295,0.4,0.0,0.4,0.0,0.4,0.0,0.0186,0.4,0.0,1,0.6,1,2,1,2,710,0
7.7808,-2.7908980964899683,6.96416468295226,-0.018580043395615215,0.3999996582993407,0.3978377544719249,0.4,0.0,0.4,0.0,0.4,0.0,0.0394,0.4,0.0,1,0.6,1,2,1,2,710,0
7.8,-2.7709017980630417,6.963780574539759,-0.018604624287443288,0.3999996739750406,0.40643690359533347,0.4,0.0,0.4,0.0,0.4,0.0,0.0084,0.4,0.0,1,0.6,1,2,1,2,711,0
7.8199,-2.7709017980630417,6.963780574539759,-0.018604624287443288,0.3999996739750406,0.3983854355961021,0.4,0.0,0.4,0.0,0.4,0.0,0.0284,0.4,0.0,1,0.6,1,2,1,2,711,0
7.8402,-2.7709017980630417,6.963780574539759,-0.018604624287443288,0.3999996739750406,0.4064728631361161,0.4,0.0,0.4,0.0,0.4,0.0,0.0487,0.4,0.0,1,0.6,1,2,1,2,711,0
7.8598,-2.750905503751541,6.963396225650847,-0.01862871257810977,0.39999968569752586,0.3983864926177444,0.4,0.0,0.4,0.0,0.4,0.0,0.0186,0.4,0.0,1,0.6,1,2,1,2,712,0
7.8801,-2.750905503751541,6.963396225650847,-0.01862871257810977,0.39999968569752586,0.406471555933374,0.4,0.0,0.4,0.0,0.4,0.0,0.0389,0.4,0.0,1,0.6,1,2,1,2,712,0
7.9,-2.7309092134830117,6.963011641172741,-0.018652317981750325,0.39999969832732674,0.39838504142189135,0.4,0.0,0.4,0.0,0.4,0.0,0.0084,0.4,0.0,1,0.6,1,2,1,2,713,0
7.92,-2.7309092134830117,6.963011641172741,-0.018652317981750325,0.39999969832732674,0.4064701120263087,0.4,0.0,0.4,0.0,0.4,0.0,0.0284,0.4,0.0,1,0.6,1,2,1,2,713,0
7.9399,-2.7309092134830117,6.963011641172741,-0.018652317981750325,0.39999969832732674,0.3983836149217939,0.4,0.0,0.4,0.0,0.4,0.0,0.0484,0.4,0.0,1,0.6,1,2,1,2,713,0
7.9599,-2.7109129271857424,6.962626825894999,-0.018675450019847287,0.3999997119419689,0.40646870340110597,0.4,0.0,0.4,0.0,0.4,0.0,0.0185,0.4,0.0,1,0.6,1,2,1,2,714,0
