sim_s,truth_x,truth_y,truth_yaw,ekf_x,ekf_y,ekf_yaw,slam_x,slam_y,slam_yaw,mo_x,mo_y,mo_yaw,slam_ok
179.1720,1.74216,0.58308,-3.134878,7.98310,5.82833,-2.788873,7.84317,6.11238,3.134424,-1.60768,3.47284,-0.361336,1
179.2680,1.66219,0.58380,-3.137200,7.90731,5.80168,-2.790935,7.76285,6.11413,3.132362,-1.60771,3.56751,-0.372142,1
179.3700,1.58222,0.58461,-3.139352,7.83145,5.77509,-2.792798,7.69863,6.12142,3.126518,-1.60771,3.56751,-0.372142,1
179.4720,1.50225,0.58551,-3.141348,7.75551,5.74853,-2.794565,7.62889,6.12746,3.122096,-1.60771,3.56751,-0.372142,1
179.5740,1.42230,0.58649,3.139981,7.67970,5.72211,-2.796156,7.54865,6.12997,3.120506,-1.60771,3.56751,-0.372142,1
179.6700,1.34238,0.58760,3.138169,7.60373,5.69574,-2.797613,7.46827,6.13257,3.119048,-1.53382,3.34516,-0.349492,1
179.7620,1.26240,0.58879,3.136467,7.54288,5.67466,-2.798835,7.42407,6.12661,3.119901,-1.53382,3.34516,-0.349492,1
179.8620,1.18243,0.59005,3.134889,7.46700,5.64843,-2.800306,7.37400,6.11676,3.121543,-1.53382,3.34516,-0.349492,1
179.9640,1.10245,0.59138,3.133426,7.39094,5.62219,-2.801480,7.29357,6.11910,3.120369,-1.53382,3.34516,-0.349492,1
180.0600,1.02247,0.59276,3.132069,7.31656,5.59656,-2.802595,7.21493,6.12143,3.119254,-1.53731,3.47254,-0.362940,1
180.1600,0.94249,0.59420,3.130811,7.23894,5.56987,-2.803646,7.14426,6.12396,3.113881,-1.53731,3.47254,-0.362940,1
180.2620,0.86251,0.59570,3.129644,7.16284,5.54372,-2.804651,7.08060,6.12728,3.106393,-1.53731,3.47254,-0.362940,1
180.3620,0.78253,0.59724,3.128561,7.08690,5.51767,-2.805512,7.00039,6.13062,3.105531,-1.53731,3.47254,-0.362940,1
180.4640,0.70254,0.59861,3.127961,7.01084,5.49140,-2.805991,6.91999,6.13381,3.105052,-1.52165,3.40910,-0.356277,1
180.5640,0.61986,0.59786,3.131513,6.92120,5.45746,-2.801716,6.83280,6.11572,3.122917,-1.52165,3.40910,-0.356277,1
180.6620,0.55402,0.59380,3.140479,6.87789,5.43715,-2.794145,6.79007,6.09849,3.139548,-1.52165,3.40910,-0.356277,1
180.7640,0.51798,0.58800,-3.131408,6.84693,5.41950,-2.782841,6.75493,6.09250,-3.132333,-1.52165,3.40910,-0.356277,1
180.8640,0.48357,0.58178,-3.120048,6.81845,5.40204,-2.771130,6.72220,6.08585,-3.120622,-1.52165,3.40910,-0.356277,1
180.9620,0.44927,0.57451,-3.107402,6.79134,5.38379,-2.758367,6.70366,6.08467,-3.113238,-1.52165,3.40910,-0.356277,1
181.0640,0.41630,0.56612,-3.093344,6.76547,5.36479,-2.744039,6.69206,6.08595,-3.106979,-1.49012,3.29454,-0.342881,1
181.1640,0.38450,0.55671,-3.078084,6.74090,5.34510,-2.728444,6.66210,6.07627,-3.091384,-1.49012,3.29454,-0.342881,1
181.2640,0.35405,0.54630,-3.061650,6.71760,5.32478,-2.711725,6.63311,6.06554,-3.074665,-1.49012,3.29454,-0.342881,1
181.3640,0.32500,0.53497,-3.044216,6.69129,5.29965,-2.690193,6.60444,6.05015,-3.054239,-1.49012,3.29454,-0.342881,1
181.4640,0.29758,0.52271,-3.025973,6.67074,5.27815,-2.671362,6.57640,6.03179,-3.031559,-1.49012,3.29454,-0.342881,1
181.5660,0.27226,0.50964,-3.006814,6.65126,5.25611,-2.651722,6.54518,6.01526,-3.007999,-1.49012,3.29454,-0.342881,1
181.6640,0.24887,0.49588,-2.986898,6.63657,5.23827,-2.635475,6.52520,6.00366,-2.991752,-1.49012,3.29454,-0.342881,1
181.7640,0.22613,0.48131,-2.966273,6.61581,5.21108,-2.610222,6.50101,5.98853,-2.970787,-1.49012,3.29454,-0.342881,1
181.8660,0.20401,0.46608,-2.945254,6.59952,5.18806,-2.588766,6.47296,5.96953,-2.945044,-1.49012,3.29454,-0.342881,1
181.9640,0.18243,0.45021,-2.923907,6.58413,5.16472,-2.566959,6.45370,5.95325,-2.922293,-1.49012,3.29454,-0.342881,1
182.0680,0.16082,0.43369,-2.902442,6.56960,5.14110,-2.545012,6.42551,5.92766,-2.887894,-1.49012,3.29454,-0.342881,1
182.1660,0.13907,0.41666,-2.880889,6.55600,5.11723,-2.522963,6.40467,5.90975,-2.865844,-1.51960,3.47715,-0.362899,1
182.2660,0.11818,0.39925,-2.858553,6.54330,5.09313,-2.500100,6.38461,5.89133,-2.842981,-1.51960,3.47715,-0.362899,1
182.3640,0.09810,0.38136,-2.835935,6.53139,5.06869,-2.476959,6.36900,5.87613,-2.824537,-1.51960,3.47715,-0.362899,1
182.4660,0.07872,0.36239,-2.812007,6.51982,5.04402,-2.452826,6.34599,5.85297,-2.795707,-1.51960,3.47715,-0.362899,1
182.5660,0.05914,0.34303,-2.788606,6.50820,5.01892,-2.429222,6.32660,5.83324,-2.772103,-1.51960,3.47715,-0.362899,1
182.6640,0.03940,0.32328,-2.765760,6.49888,4.99853,-2.410722,6.31097,5.81717,-2.753603,-1.51960,3.47715,-0.362899,1
182.7640,0.01916,0.30264,-2.742816,6.48515,4.96750,-2.383011,6.29145,5.79671,-2.730608,-1.51960,3.47715,-0.362899,1
182.8640,-0.00075,0.28120,-2.719374,6.47656,4.94662,-2.364075,6.27250,5.77579,-2.706956,-1.51960,3.47715,-0.362899,1
182.9640,-0.01999,0.25946,-2.696095,6.46639,4.92031,-2.340615,6.25407,5.75443,-2.683496,-1.51960,3.47715,-0.362899,1
183.0600,-0.03873,0.23731,-2.672877,6.45676,4.89361,-2.317134,6.24351,5.74362,-2.668022,-1.54092,3.53828,-0.369021,1
183.1600,-0.05670,0.21539,-2.650567,6.44783,4.86684,-2.294446,6.23596,5.73813,-2.657345,-1.54092,3.53828,-0.369021,1
183.2620,-0.07385,0.19380,-2.629185,6.43960,4.83993,-2.272569,6.21871,5.71590,-2.635468,-1.54092,3.53828,-0.369021,1
183.3640,-0.09036,0.17179,-2.607550,6.43205,4.81289,-2.250466,6.20205,5.69329,-2.613365,-1.54092,3.53828,-0.369021,1
183.4640,-0.10615,0.14927,-2.586208,6.42388,4.78026,-2.224289,6.18598,5.67033,-2.591508,-1.54092,3.53828,-0.369021,1
183.5660,-0.12120,0.12619,-2.565272,6.41777,4.75295,-2.202778,6.16743,5.64233,-2.565678,-1.54092,3.53828,-0.369021,1
183.6660,-0.13567,0.10280,-2.544261,6.41335,4.73104,-2.185510,6.15552,5.62341,-2.548409,-1.54092,3.53828,-0.369021,1
183.7660,-0.14952,0.07911,-2.523160,6.40743,4.69789,-2.159620,6.13821,5.59452,-2.522519,-1.54092,3.53828,-0.369021,1
183.8680,-0.16266,0.05518,-2.501929,6.40319,4.67029,-2.137907,6.12445,5.57022,-2.500806,-1.54092,3.53828,-0.369021,1
183.9640,-0.17523,0.03095,-2.480635,6.39953,4.64258,-2.116136,6.11033,5.55632,-2.485804,-1.54092,3.53828,-0.369021,1
184.0640,-0.18753,0.00635,-2.459460,6.39701,4.62036,-2.098749,6.09202,5.54018,-2.467769,-1.54094,3.52350,-0.366579,1
184.1640,-0.19935,-0.01854,-2.438322,6.39435,4.59248,-2.077178,6.07703,5.51010,-2.441888,-1.54094,3.52350,-0.366579,1
184.2620,-0.21070,-0.04371,-2.417221,6.39221,4.56450,-2.055585,6.06740,5.48981,-2.424606,-1.54094,3.52350,-0.366579,1
184.3640,-0.22161,-0.06915,-2.396183,6.39059,4.53640,-2.034096,6.05575,5.46419,-2.403117,-1.54094,3.52350,-0.366579,1
184.4640,-0.23207,-0.09485,-2.375213,6.38931,4.50250,-2.008370,6.04457,5.43832,-2.381647,-1.54094,3.52350,-0.366579,1
184.5500,-0.24218,-0.12096,-2.354022,6.38890,4.47983,-1.991197,6.03377,5.41204,-2.360218,-1.54094,3.52350,-0.366579,1
184.6480,-0.24729,-0.13428,-2.342804,6.38889,4.45152,-1.968539,6.02355,5.38564,-2.337560,-1.54094,3.52350,-0.366579,1
184.7440,-0.25737,-0.16174,-2.319543,6.38938,4.42889,-1.949749,6.01584,5.36436,-2.318769,-1.54094,3.52350,-0.366579,1
184.8440,-0.26669,-0.18916,-2.296471,6.39055,4.40061,-1.926544,6.00674,5.33756,-2.295564,-1.54094,3.52350,-0.366579,1
184.9440,-0.27551,-0.21672,-2.273667,6.39224,4.37224,-1.903629,5.99721,5.31122,-2.272162,-1.54094,3.52350,-0.366579,1
185.0460,-0.28386,-0.24454,-2.251044,6.39495,4.33810,-1.876337,5.98400,5.28126,-2.242916,-1.53973,3.58710,-0.371644,1
185.1380,-0.29176,-0.27256,-2.228661,6.39716,4.31526,-1.858338,5.97787,5.25916,-2.224917,-1.53973,3.58710,-0.371644,1
185.2340,-0.29923,-0.30081,-2.206541,6.40035,4.28648,-1.836090,5.97054,5.23114,-2.202669,-1.53973,3.58710,-0.371644,1
185.3360,-0.30632,-0.32928,-2.184728,6.40400,4.25775,-1.814222,5.96364,5.20301,-2.180801,-1.53973,3.58710,-0.371644,1
185.4380,-0.31293,-0.35762,-2.163428,6.40813,4.22896,-1.792791,5.95718,5.17465,-2.159370,-1.53973,3.58710,-0.371644,1
185.5380,-0.31886,-0.38538,-2.142805,6.41278,4.20016,-1.771892,5.95121,5.14610,-2.138471,-1.53973,3.58710,-0.371644,1
185.6400,-0.32406,-0.41352,-2.122742,6.41796,4.17140,-1.751568,5.94573,5.11739,-2.118147,-1.53973,3.58710,-0.371644,1
185.7400,-0.32870,-0.44193,-2.103098,6.42363,4.14262,-1.731421,5.94070,5.08850,-2.098000,-1.53973,3.58710,-0.371644,1
185.8400,-0.33293,-0.47054,-2.083554,6.42976,4.11384,-1.711528,5.93791,5.06458,-2.079120,-1.53973,3.58710,-0.371644,1
185.9380,-0.33677,-0.49936,-2.064143,6.43633,4.08502,-1.691789,5.94067,5.05591,-2.063433,-1.54062,3.57362,-0.365668,1
186.0400,-0.34026,-0.52840,-2.044873,6.44339,4.05606,-1.672084,5.93673,5.02636,-2.043728,-1.54062,3.57362,-0.365668,1
186.1220,-0.34362,-0.55770,-2.025321,6.44930,4.03295,-1.656105,5.93385,5.00268,-2.027750,-1.54062,3.57362,-0.365668,1
186.2120,-0.34677,-0.58682,-2.005938,6.45706,4.00400,-1.636353,5.93057,4.97289,-2.007997,-1.54062,3.57362,-0.365668,1
186.3100,-0.34957,-0.61644,-1.986590,6.46526,3.97504,-1.616730,5.92768,4.94293,-1.988375,-1.54062,3.57362,-0.365668,1
186.4100,-0.35206,-0.64622,-1.967606,6.47383,3.94598,-1.597488,5.92512,4.91274,-1.969132,-1.54062,3.57362,-0.365668,1
186.5100,-0.35424,-0.67628,-1.948923,6.48279,3.91685,-1.578595,5.92289,4.88235,-1.950240,-1.54062,3.57362,-0.365668,1
186.6040,-0.35616,-0.70689,-1.930428,6.49023,3.89351,-1.563594,5.92134,4.85790,-1.935238,-1.54062,3.57362,-0.365668,1
186.7040,-0.35776,-0.73806,-1.912014,6.50196,3.85835,-1.541280,5.91976,4.82703,-1.916675,-1.54062,3.57362,-0.365668,1
186.8000,-0.35879,-0.76924,-1.893640,6.51011,3.83506,-1.526438,5.91206,4.82107,-1.893301,-1.55417,3.53371,-0.359362,1
186.8980,-0.35917,-0.78484,-1.884577,6.52067,3.80596,-1.508108,5.90985,4.79633,-1.873776,-1.55417,3.53371,-0.359362,1
186.9980,-0.35962,-0.81616,-1.866636,6.53164,3.77687,-1.490129,5.90969,4.76524,-1.855797,-1.55417,3.53371,-0.359362,1
187.0940,-0.35972,-0.84752,-1.849051,6.54299,3.74776,-1.472436,5.90988,4.73400,-1.838103,-1.55417,3.53371,-0.359362,1
187.1940,-0.35948,-0.87899,-1.831830,6.55470,3.71863,-1.455062,5.91040,4.70261,-1.820730,-1.55417,3.53371,-0.359362,1
187.2760,-0.35894,-0.91056,-1.814995,6.56432,3.69530,-1.441450,5.91104,4.67738,-1.807117,-1.55417,3.53371,-0.359362,1
187.3700,-0.35813,-0.94224,-1.798586,6.57663,3.66607,-1.424849,5.91209,4.64569,-1.790517,-1.55417,3.53371,-0.359362,1
187.4720,-0.35708,-0.97411,-1.782637,6.58933,3.63665,-1.408731,5.91342,4.61366,-1.774398,-1.55417,3.53371,-0.359362,1
187.5660,-0.35576,-1.00607,-1.767088,6.60229,3.60733,-1.392924,5.91505,4.58165,-1.758591,-1.55417,3.53371,-0.359362,1
187.6640,-0.35411,-1.03801,-1.751945,6.61155,3.58682,-1.382140,5.91042,4.56132,-1.745916,-1.63648,3.65869,-0.376165,1
187.7640,-0.35205,-1.06986,-1.737345,6.62918,3.54874,-1.362695,5.89904,4.53088,-1.725006,-1.63648,3.65869,-0.376165,1
187.8640,-0.34967,-1.10184,-1.722951,6.64312,3.51950,-1.348083,5.90233,4.49216,-1.707446,-1.63648,3.65869,-0.376165,1
187.9640,-0.34703,-1.13397,-1.708802,6.65737,3.49028,-1.333740,5.90476,4.46628,-1.695962,-1.63648,3.65869,-0.376165,1
188.0660,-0.34420,-1.16620,-1.694776,6.67192,3.46108,-1.319452,5.90874,4.42734,-1.678814,-1.63648,3.65869,-0.376165,1
188.1660,-0.34113,-1.19864,-1.681082,6.68683,3.43171,-1.305506,5.91237,4.39460,-1.664868,-1.63648,3.65869,-0.376165,1
188.2660,-0.33783,-1.23122,-1.667765,6.70192,3.40247,-1.291872,5.91621,4.36193,-1.651234,-1.63648,3.65869,-0.376165,1
188.3680,-0.33431,-1.26392,-1.654831,6.71726,3.37322,-1.278746,5.92029,4.32914,-1.638108,-1.63648,3.65869,-0.376165,1
