t_sim,gt_x,gt_y,gt_yaw,cmd_v,cmd_w,steer,traction,refusals
16.188,-0.092447,-6.750285,-0.000220,0.300000,0.000000,0.000000,0.300000,0
16.208,-0.077447,-6.750289,-0.000222,0.300000,0.000000,0.000000,0.300000,0
16.228,-0.077447,-6.750289,-0.000222,0.300000,0.000000,0.000000,0.300000,0
16.248,-0.077447,-6.750289,-0.000222,0.300000,0.000000,0.000000,0.300000,0
16.268,-0.062447,-6.750293,-0.000223,0.300000,0.000000,0.000000,0.300000,0
16.288,-0.062447,-6.750293,-0.000223,0.300000,0.000000,0.000000,0.300000,0
16.308,-0.047447,-6.750297,-0.000224,0.300000,0.000000,0.000000,0.300000,0
16.328,-0.047447,-6.750297,-0.000224,0.300000,0.000000,0.000000,0.300000,0
16.348,-0.047447,-6.750297,-0.000224,0.300000,0.000000,0.000000,0.300000,0
16.368,-0.032447,-6.750301,-0.000225,0.300000,0.000000,0.000000,0.300000,0
16.388,-0.032447,-6.750301,-0.000225,0.300000,0.000000,0.000000,0.300000,0
16.408,-0.017447,-6.750305,-0.000226,0.300000,0.000000,0.000000,0.300000,0
16.428,-0.017447,-6.750305,-0.000226,0.300000,0.000000,0.000000,0.300000,0
16.448,-0.017447,-6.750305,-0.000226,0.300000,0.000000,0.000000,0.300000,0
16.468,-0.002447,-6.750309,-0.000227,0.300000,0.000000,0.000000,0.300000,0
16.488,-0.002447,-6.750309,-0.000227,0.300000,0.000000,0.000000,0.300000,0
16.508,0.012553,-6.750313,-0.000228,0.300000,0.000000,0.000000,0.300000,0
16.528,0.012553,-6.750313,-0.000228,0.300000,0.000000,0.000000,0.300000,0
16.548,0.012553,-6.750313,-0.000228,0.300000,0.000000,0.000000,0.300000,0
16.568,0.027553,-6.750317,-0.000229,0.300000,0.000000,0.000000,0.300000,0
16.588,0.027553,-6.750317,-0.000229,0.300000,0.000000,0.000000,0.300000,0
16.608,0.042553,-6.750321,-0.000231,0.300000,0.000000,0.000000,0.300000,0
16.628,0.042553,-6.750321,-0.000231,0.300000,0.000000,0.000000,0.300000,0
16.648,0.042553,-6.750321,-0.000231,0.300000,0.000000,0.000000,0.300000,0
16.668,0.057553,-6.750325,-0.000232,0.300000,0.000000,0.000000,0.300000,0
16.688,0.057553,-6.750325,-0.000232,0.300000,0.000000,0.000000,0.300000,0
16.708,0.072553,-6.750329,-0.000233,0.300000,0.000000,0.000000,0.300000,0
16.728,0.072553,-6.750329,-0.000233,0.300000,0.000000,0.000000,0.300000,0
16.748,0.072553,-6.750329,-0.000233,0.300000,0.000000,0.000000,0.300000,0
16.768,0.087553,-6.750333,-0.000234,0.300000,0.000000,0.000000,0.300000,0
16.788,0.087553,-6.750333,-0.000234,0.300000,0.000000,0.000000,0.300000,0
16.808,0.102553,-6.750337,-0.000235,0.300000,0.000000,0.000000,0.300000,0
16.828,0.102553,-6.750337,-0.000235,0.300000,0.000000,0.000000,0.300000,0
16.848,0.102553,-6.750337,-0.000235,0.300000,0.000000,0.000000,0.300000,0
16.868,0.117553,-6.750341,-0.000236,0.300000,0.000000,0.000000,0.300000,0
16.888,0.117553,-6.750341,-0.000236,0.300000,0.000000,0.000000,0.300000,0
