t_sim,gt_x,gt_y,gt_yaw,cmd_v,cmd_w,steer,traction,refusals
17.624,-6.291047,6.999607,-0.000247,0.300000,0.000000,0.000000,0.300000,0
17.644,-6.291047,6.999607,-0.000247,0.300000,0.000000,0.000000,0.300000,0
17.664,-6.276047,6.999603,-0.000248,0.300000,0.000000,0.000000,0.300000,0
17.684,-6.276047,6.999603,-0.000248,0.300000,0.000000,0.000000,0.300000,0
17.704,-6.261047,6.999599,-0.000248,0.300000,0.000000,0.000000,0.300000,0
17.724,-6.261047,6.999599,-0.000248,0.300000,0.000000,0.000000,0.300000,0
17.744,-6.261047,6.999599,-0.000248,0.300000,0.000000,0.000000,0.300000,0
17.764,-6.246047,6.999595,-0.000249,0.300000,0.000000,0.000000,0.300000,0
17.784,-6.246047,6.999595,-0.000249,0.300000,0.000000,0.000000,0.300000,0
17.804,-6.231047,6.999591,-0.000250,0.300000,0.000000,0.000000,0.300000,0
17.824,-6.231047,6.999591,-0.000250,0.300000,0.000000,0.000000,0.300000,0
17.844,-6.231047,6.999591,-0.000250,0.300000,0.000000,0.000000,0.300000,0
17.864,-6.216047,6.999587,-0.000251,0.300000,0.000000,0.000000,0.300000,0
17.884,-6.216047,6.999587,-0.000251,0.300000,0.000000,0.000000,0.300000,0
17.904,-6.201047,6.999583,-0.000251,0.300000,0.000000,0.000000,0.300000,0
17.924,-6.201047,6.999583,-0.000251,0.300000,0.000000,0.000000,0.300000,0
17.944,-6.201047,6.999583,-0.000251,0.300000,0.000000,0.000000,0.300000,0
17.964,-6.186047,6.999579,-0.000252,0.300000,0.000000,0.000000,0.300000,0
17.984,-6.186047,6.999579,-0.000252,0.300000,0.000000,0.000000,0.300000,0
18.004,-6.171047,6.999574,-0.000253,0.300000,0.000000,0.000000,0.300000,0
18.024,-6.171047,6.999574,-0.000253,0.300000,0.000000,0.000000,0.300000,0
18.044,-6.171047,6.999574,-0.000253,0.300000,0.000000,0.000000,0.300000,0
18.064,-6.156047,6.999570,-0.000254,0.300000,0.000000,0.000000,0.300000,0
18.084,-6.156047,6.999570,-0.000254,0.300000,0.000000,0.000000,0.300000,0
18.104,-6.141047,6.999566,-0.000254,0.300000,0.000000,0.000000,0.300000,0
18.124,-6.141047,6.999566,-0.000254,0.300000,0.000000,0.000000,0.300000,0
18.144,-6.141047,6.999566,-0.000254,0.300000,0.000000,0.000000,0.300000,0
18.164,-6.126047,6.999562,-0.000255,0.300000,0.000000,0.000000,0.300000,0
18.184,-6.126047,6.999562,-0.000255,0.300000,0.000000,0.000000,0.300000,0
18.204,-6.111047,6.999558,-0.000256,0.300000,0.000000,0.000000,0.300000,0
18.224,-6.111047,6.999558,-0.000256,0.300000,0.000000,0.000000,0.300000,0
18.244,-6.111047,6.999558,-0.000256,0.300000,0.000000,0.000000,0.300000,0
18.264,-6.096047,6.999554,-0.000256,0.300000,0.000000,0.000000,0.300000,0
18.284,-6.096047,6.999554,-0.000256,0.300000,0.000000,0.000000,0.300000,0
18.304,-6.081047,6.999549,-0.000257,0.300000,0.000000,0.000000,0.300000,0
18.324,-6.081047,6.999549,-0.000257,0.300000,0.000000,0.000000,0.300000,0
18.344,-6.081047,6.999549,-0.000257,0.300000,0.000000,0.000000,0.300000,0
18.364,-6.066047,6.999545,-0.000258,0.300000,0.000000,0.000000,0.300000,0
18.384,-6.066047,6.999545,-0.000258,0.300000,0.000000,0.000000,0.300000,0
18.404,-6.051047,6.999541,-0.000258,0.300000,0.000000,0.000000,0.300000,0
18.424,-6.051047,6.999541,-0.000258,0.300000,0.000000,0.000000,0.300000,0
18.444,-6.051047,6.999541,-0.000258,0.300000,0.000000,0.000000,0.300000,0
18.464,-6.036047,6.999537,-0.000259,0.300000,0.000000,0.000000,0.300000,0
18.484,-6.036047,6.999537,-0.000259,0.300000,0.000000,0.000000,0.300000,0
18.504,-6.021047,6.999533,-0.000259,0.300000,0.000000,0.000000,0.300000,0
18.524,-6.021047,6.999533,-0.000259,0.300000,0.000000,0.000000,0.300000,0
18.544,-6.021047,6.999533,-0.000259,0.300000,0.000000,0.000000,0.300000,0
18.564,-6.006047,6.999528,-0.000260,0.300000,0.000000,0.000000,0.300000,0
