t_sim,gt_x,gt_y,gt_yaw,gt_v,est_v,cmd_v,cmd_w,sm_v,sm_w,gate_v,gate_w,gate_age,traction,steer,env_enable,env_ceiling,env_permit,env_mode,env_publishing,mode_applied,heartbeat,gate_state
5.1198,-3.67754103286063,7.015904613366045,0.014459815314507386,0.39999582339120165,0.40666204843650294,0.4,0.0,0.4,0.0,0.4,0.0,0.0315,0.4,0.0,1,0.6,1,2,1,2,730,0
5.1398,-3.67754103286063,7.015904613366045,0.014459815314507386,0.39999582339120165,0.3985731933221999,0.4,0.0,0.4,0.0,0.4,0.0,0.0012,0.4,0.0,1,0.6,1,2,1,2,730,0
5.1599,-3.67754103286063,7.015904613366045,0.014459815314507386,0.39999582339120165,0.40665565396785264,0.4,0.0,0.4,0.0,0.4,0.0,0.0214,0.4,0.0,1,0.6,1,2,1,2,730,0
5.1802,-3.6575439613628795,7.016237548300007,0.014545667494889055,0.3999959888932206,0.3985668786065321,0.4,0.0,0.4,0.0,0.4,0.0,0.0416,0.4,0.0,1,0.6,1,2,1,2,731,0
5.1998,-3.6575439613628795,7.016237548300007,0.014545667494889055,0.3999959888932206,0.4066494185040509,0.4,0.0,0.4,0.0,0.4,0.0,0.0112,0.4,0.0,1,0.6,1,2,1,2,731,0
5.2198,-3.6375468978008563,7.0165713305932895,0.014629813192129013,0.39999614559002705,0.3985607216338823,0.4,0.0,0.4,0.0,0.4,0.0,0.0313,0.4,0.0,1,0.6,1,2,1,2,732,0
5.2398,-3.6375468978008563,7.0165713305932895,0.014629813192129013,0.39999614559002705,0.4066433388549023,0.4,0.0,0.4,0.0,0.4,0.0,0.0011,0.4,0.0,1,0.6,1,2,1,2,732,0
5.2598,-3.6375468978008563,7.0165713305932895,0.014629813192129013,0.39999614559002705,0.3985547185139839,0.4,0.0,0.4,0.0,0.4,0.0,0.0211,0.4,0.0,1,0.6,1,2,1,2,732,0
5.2801,-3.617549842171809,7.016905943308378,0.014712286183936473,0.39999629860432406,0.3980001214842083,0.4,0.0,0.4,0.0,0.4,0.0,0.0414,0.4,0.0,1,0.6,1,2,1,2,733,0
5.3001,-3.617549842171809,7.016905943308378,0.014712286183936473,0.39999629860432406,0.40659697505568076,0.4,0.0,0.4,0.0,0.4,0.0,0.0116,0.4,0.0,1,0.6,1,2,1,2,733,0
5.3197,-3.5975527944653423,7.0172413698543705,0.014793119561564741,0.3999964410573883,0.3985435487069802,0.4,0.0,0.4,0.0,0.4,0.0,0.0312,0.4,0.0,1,0.6,1,2,1,2,734,0
5.3398,-3.5975527944653423,7.0172413698543705,0.014793119561564741,0.3999964410573883,0.4066287435161898,0.4,0.0,0.4,0.0,0.4,0.0,0.0011,0.4,0.0,1,0.6,1,2,1,2,734,0
5.3599,-3.5975527944653423,7.0172413698543705,0.014793119561564741,0.3999964410573883,0.3985404680609791,0.4,0.0,0.4,0.0,0.4,0.0,0.0212,0.4,0.0,1,0.6,1,2,1,2,734,0
5.38,-3.5775557549010846,7.017577609705892,0.01487231714844309,0.3999965849684604,0.40662335064602456,0.4,0.0,0.4,0.0,0.4,0.0,0.0413,0.4,0.0,1,0.6,1,2,1,2,735,0
5.3998,-3.5775557549010846,7.017577609705892,0.01487231714844309,0.3999965849684604,0.39853498264186193,0.4,0.0,0.4,0.0,0.4,0.0,0.0115,0.4,0.0,1,0.6,1,2,1,2,735,0
5.4197,-3.557558723222868,7.0179146307762075,0.01494994011202749,0.3999967161841237,0.406617923172713,0.4,0.0,0.4,0.0,0.4,0.0,0.0314,0.4,0.0,1,0.6,1,2,1,2,736,0
5.4399,-3.557558723222868,7.0179146307762075,0.01494994011202749,0.3999967161841237,0.3985296227291279,0.4,0.0,0.4,0.0,0.4,0.0,0.0007,0.4,0.0,1,0.6,1,2,1,2,736,0
5.4598,-3.557558723222868,7.0179146307762075,0.01494994011202749,0.3999967161841237,0.406612630528018,0.4,0.0,0.4,0.0,0.4,0.0,0.0206,0.4,0.0,1,0.6,1,2,1,2,736,0
5.4801,-3.5375616991290744,7.018252398933654,0.015026053277206164,0.39999684750606046,0.3985243966887449,0.4,0.0,0.4,0.0,0.4,0.0,0.0409,0.4,0.0,1,0.6,1,2,1,2,737,0
5.4999,-3.5375616991290744,7.018252398933654,0.015026053277206164,0.39999684750606046,0.4066074701253775,0.4,0.0,0.4,0.0,0.4,0.0,0.0114,0.4,0.0,1,0.6,1,2,1,2,737,0
5.5199,-3.517564682869822,7.018590917829359,0.01510065270806464,0.39999696931979545,0.39851930122776397,0.4,0.0,0.4,0.0,0.4,0.0,0.0314,0.4,0.0,1,0.6,1,2,1,2,738,0
5.5398,-3.517564682869822,7.018590917829359,0.01510065270806464,0.39999696931979545,0.3979651495144662,0.4,0.0,0.4,0.0,0.4,0.0,0.001,0.4,0.0,1,0.6,1,2,1,2,738,0
5.5598,-3.517564682869822,7.018590917829359,0.01510065270806464,0.39999696931979545,0.40656244228928323,0.4,0.0,0.4,0.0,0.4,0.0,0.021,0.4,0.0,1,0.6,1,2,1,2,738,0
5.5802,-3.497567674408645,7.018930172453322,0.015173768347874109,0.3999970914108064,0.3985125094043339,0.4,0.0,0.4,0.0,0.4,0.0,0.0414,0.4,0.0,1,0.6,1,2,1,2,739,0
5.5998,-3.497567674408645,7.018930172453322,0.015173768347874109,0.3999970914108064,0.40659841226978966,0.4,0.0,0.4,0.0,0.4,0.0,0.0115,0.4,0.0,1,0.6,1,2,1,2,739,0
5.6198,-3.4775706737047916,7.019270148092276,0.015245429546763155,0.39999720448212917,0.3985105084160891,0.4,0.0,0.4,0.0,0.4,0.0,0.0314,0.4,0.0,1,0.6,1,2,1,2,740,0
5.6398,-3.4775706737047916,7.019270148092276,0.015245429546763155,0.39999720448212917,0.40659387606766884,0.4,0.0,0.4,0.0,0.4,0.0,0.0012,0.4,0.0,1,0.6,1,2,1,2,740,0
5.6598,-3.4775706737047916,7.019270148092276,0.015245429546763155,0.39999720448212917,0.3985058545777076,0.4,0.0,0.4,0.0,0.4,0.0,0.0212,0.4,0.0,1,0.6,1,2,1,2,740,0
5.6801,-3.4575736807135304,7.019610830323593,0.015315665073221936,0.3999973135432674,0.4065892687616885,0.4,0.0,0.4,0.0,0.4,0.0,0.0415,0.4,0.0,1,0.6,1,2,1,2,741,0
5.6999,-3.4575736807135304,7.019610830323593,0.015315665073221936,0.3999973135432674,0.3985013044298863,0.4,0.0,0.4,0.0,0.4,0.0,0.0113,0.4,0.0,1,0.6,1,2,1,2,741,0
5.7198,-3.437576695386429,7.019952205009282,0.015384503125464896,0.3999974212071814,0.40658477571209656,0.4,0.0,0.4,0.0,0.4,0.0,0.0312,0.4,0.0,1,0.6,1,2,1,2,742,0
5.7398,-3.437576695386429,7.019952205009282,0.015384503125464896,0.3999974212071814,0.3984968679097068,0.4,0.0,0.4,0.0,0.4,0.0,0.001,0.4,0.0,1,0.6,1,2,1,2,742,0
5.7599,-3.437576695386429,7.019952205009282,0.015384503125464896,0.3999974212071814,0.3979430349406857,0.4,0.0,0.4,0.0,0.4,0.0,0.0212,0.4,0.0,1,0.6,1,2,1,2,742,0
5.78,-3.4175797176716523,7.020294258290137,0.015451971342565943,0.39999752293429736,0.40654071744594805,0.4,0.0,0.4,0.0,0.4,0.0,0.0412,0.4,0.0,1,0.6,1,2,1,2,743,0
5.7998,-3.4175797176716523,7.020294258290137,0.015451971342565943,0.39999752293429736,0.3984879748633548,0.4,0.0,0.4,0.0,0.4,0.0,0.0113,0.4,0.0,1,0.6,1,2,1,2,743,0
5.8197,-3.3975827475142277,7.020636976580043,0.015518096815420648,0.3999976189438515,0.40657397550679997,0.4,0.0,0.4,0.0,0.4,0.0,0.0313,0.4,0.0,1,0.6,1,2,1,2,744,0
5.8399,-3.3975827475142277,7.020636976580043,0.015518096815420648,0.3999976189438515,0.3984863647668956,0.4,0.0,0.4,0.0,0.4,0.0,0.0013,0.4,0.0,1,0.6,1,2,1,2,744,0
5.86,-3.3975827475142277,7.020636976580043,0.015518096815420648,0.3999976189438515,0.40657003470607106,0.4,0.0,0.4,0.0,0.4,0.0,0.0214,0.4,0.0,1,0.6,1,2,1,2,744,0
5.8802,-3.3775857848563096,7.020980346560389,0.015582906097569542,0.3999977118327036,0.39848231311995574,0.4,0.0,0.4,0.0,0.4,0.0,0.0415,0.4,0.0,1,0.6,1,2,1,2,745,0
5.8998,-3.3775857848563096,7.020980346560389,0.015582906097569542,0.3999977118327036,0.40656602300658173,0.4,0.0,0.4,0.0,0.4,0.0,0.0114,0.4,0.0,1,0.6,1,2,1,2,745,0
5.9197,-3.357588829637427,7.021324355174669,0.015646425215784486,0.39999780181286254,0.3984783511430012,0.4,0.0,0.4,0.0,0.4,0.0,0.0313,0.4,0.0,1,0.6,1,2,1,2,746,0
5.9399,-3.357588829637427,7.021324355174669,0.015646425215784486,0.39999780181286254,0.4065621107481133,0.4,0.0,0.4,0.0,0.4,0.0,0.0013,0.4,0.0,1,0.6,1,2,1,2,746,0
5.9599,-3.357588829637427,7.021324355174669,0.015646425215784486,0.39999780181286254,0.39847448809918706,0.4,0.0,0.4,0.0,0.4,0.0,0.0213,0.4,0.0,1,0.6,1,2,1,2,746,0
5.9805,-3.337591881794729,7.02166898962318,0.01570867968058572,0.3999978914648898,0.4065582962308838,0.4,0.0,0.4,0.0,0.4,0.0,0.0419,0.4,0.0,1,0.6,1,2,1,2,747,0
6.0,-3.337591881794729,7.02166898962318,0.01570867968058572,0.3999978914648898,0.3984707215686917,0.4,0.0,0.4,0.0,0.4,0.0,0.0115,0.4,0.0,1,0.6,1,2,1,2,747,0
6.0198,-3.317594941263221,7.022014237357915,0.015769694496474935,0.39999797384747093,0.39791721730706786,0.4,0.0,0.4,0.0,0.4,0.0,0.0313,0.4,0.0,1,0.6,1,2,1,2,748,0
6.04,-3.317594941263221,7.022014237357915,0.015769694496474935,0.39999797384747093,0.4065152241080642,0.4,0.0,0.4,0.0,0.4,0.0,0.0012,0.4,0.0,1,0.6,1,2,1,2,748,0
6.0599,-3.317594941263221,7.022014237357915,0.015769694496474935,0.39999797384747093,0.39846280224520836,0.4,0.0,0.4,0.0,0.4,0.0,0.0212,0.4,0.0,1,0.6,1,2,1,2,748,0
6.0801,-3.2975980083038867,7.022360106800474,0.015829456490566836,0.39999805597457777,0.40654911910164004,0.4,0.0,0.4,0.0,0.4,0.0,0.0414,0.4,0.0,1,0.6,1,2,1,2,749,0
6.0999,-3.2975980083038867,7.022360106800474,0.015829456490566836,0.39999805597457777,0.39846182106223926,0.4,0.0,0.4,0.0,0.4,0.0,0.0116,0.4,0.0,1,0.6,1,2,1,2,749,0
6.1199,-3.2776010822465813,7.022706547242348,0.015888059975606113,0.3999981313057901,0.4065457993181233,0.4,0.0,0.4,0.0,0.4,0.0,0.0316,0.4,0.0,1,0.6,1,2,1,2,750,0
6.1398,-3.2776010822465813,7.022706547242348,0.015888059975606113,0.3999981313057901,0.39845838261206457,0.4,0.0,0.4,0.0,0.4,0.0,0.0011,0.4,0.0,1,0.6,1,2,1,2,750,0
6.16,-3.2776010822465813,7.022706547242348,0.015888059975606113,0.3999981313057901,0.40654239311612067,0.4,0.0,0.4,0.0,0.4,0.0,0.0213,0.4,0.0,1,0.6,1,2,1,2,750,0
6.1801,-3.257604163303989,7.023053564745814,0.01594549597949905,0.3999982046901226,0.3984550185092844,0.4,0.0,0.4,0.0,0.4,0.0,0.0414,0.4,0.0,1,0.6,1,2,1,2,751,0
6.1998,-3.257604163303989,7.023053564745814,0.01594549597949905,0.3999982046901226,0.40653907122411165,0.4,0.0,0.4,0.0,0.4,0.0,0.0113,0.4,0.0,1,0.6,1,2,1,2,751,0
6.2198,-3.2376072514047944,7.023401147722735,0.01600178757964714,0.39999827393317744,0.3984517383986834,0.4,0.0,0.4,0.0,0.4,0.0,0.0312,0.4,0.0,1,0.6,1,2,1,2,752,0
6.2399,-3.2376072514047944,7.023401147722735,0.01600178757964714,0.39999827393317744,0.4065358323211071,0.4,0.0,0.4,0.0,0.4,0.0,0.0011,0.4,0.0,1,0.6,1,2,1,2,752,0
6.2598,-3.2376072514047944,7.023401147722735,0.01600178757964714,0.39999827393317744,0.39844854023536164,0.4,0.0,0.4,0.0,0.4,0.0,0.021,0.4,0.0,1,0.6,1,2,1,2,752,0
6.28,-3.2176103464762162,7.023749284813224,0.016056957395831788,0.399998343969926,0.3978953148207152,0.4,0.0,0.4,0.0,0.4,0.0,0.0412,0.4,0.0,1,0.6,1,2,1,2,753,0
6.2998,-3.2176103464762162,7.023749284813224,0.016056957395831788,0.399998343969926,0.40649359676311725,0.4,0.0,0.4,0.0,0.4,0.0,0.0112,0.4,0.0,1,0.6,1,2,1,2,753,0
6.3198,-3.1976134484441543,7.0240979648812445,0.01611102759962324,0.39999841022412025,0.3984414469440871,0.4,0.0,0.4,0.0,0.4,0.0,0.0312,0.4,0.0,1,0.6,1,2,1,2,754,0
6.3398,-3.1976134484441543,7.0240979648812445,0.01611102759962324,0.39999841022412025,0.4065280320818099,0.4,0.0,0.4,0.0,0.4,0.0,0.0014,0.4,0.0,1,0.6,1,2,1,2,754,0
6.3598,-3.1976134484441543,7.0240979648812445,0.01611102759962324,0.39999841022412025,0.39844099928442933,0.4,0.0,0.4,0.0,0.4,0.0,0.0215,0.4,0.0,1,0.6,1,2,1,2,754,0
6.3801,-3.177616557235334,7.024447176966378,0.01616402000932869,0.39999847035812264,0.4065252391225913,0.4,0.0,0.4,0.0,0.4,0.0,0.0418,0.4,0.0,1,0.6,1,2,1,2,755,0
6.3999,-3.177616557235334,7.024447176966378,0.01616402000932869,0.39999847035812264,0.39843808102737,0.4,0.0,0.4,0.0,0.4,0.0,0.0112,0.4,0.0,1,0.6,1,2,1,2,755,0
6.4199,-3.1576196727799823,7.024796910371069,0.016215955928806574,0.39999853178037975,0.4065223465806746,0.4,0.0,0.4,0.0,0.4,0.0,0.0312,0.4,0.0,1,0.6,1,2,1,2,756,0
6.44,-3.1576196727799823,7.024796910371069,0.016215955928806574,0.39999853178037975,0.3984352241188812,0.4,0.0,0.4,0.0,0.4,0.0,0.0007,0.4,0.0,1,0.6,1,2,1,2,756,0
6.4598,-3.1576196727799823,7.024796910371069,0.016215955928806574,0.39999853178037975,0.4065195255145837,0.4,0.0,0.4,0.0,0.4,0.0,0.0206,0.4,0.0,1,0.6,1,2,1,2,756,0
6.4802,-3.1376227949991877,7.025147154613976,0.016266856223019523,0.3999985899506703,0.39843243852975696,0.4,0.0,0.4,0.0,0.4,0.0,0.041,0.4,0.0,1,0.6,1,2,1,2,757,0
6.4999,-3.1376227949991877,7.025147154613976,0.016266856223019523,0.3999985899506703,0.40651677492236854,0.4,0.0,0.4,0.0,0.4,0.0,0.0114,0.4,0.0,1,0.6,1,2,1,2,757,0
6.5198,-3.117625923813828,7.0254978994185775,0.016316741348866747,0.39999864502552895,0.3984297225315646,0.4,0.0,0.4,0.0,0.4,0.0,0.0313,0.4,0.0,1,0.6,1,2,1,2,758,0
6.5398,-3.117625923813828,7.0254978994185775,0.016316741348866747,0.39999864502552895,0.3978767336718919,0.4,0.0,0.4,0.0,0.4,0.0,0.0013,0.4,0.0,1,0.6,1,2,1,2,758,0
6.5598,-3.117625923813828,7.0254978994185775,0.016316741348866747,0.39999864502552895,0.406475249050275,0.4,0.0,0.4,0.0,0.4,0.0,0.0214,0.4,0.0,1,0.6,1,2,1,2,758,0
6.5801,-3.0976290591439204,7.025849134712533,0.01636563135789609,0.39999869717980596,0.39842332999354685,0.4,0.0,0.4,0.0,0.4,0.0,0.0417,0.4,0.0,1,0.6,1,2,1,2,759,0
6.5999,-3.0976290591439204,7.025849134712533,0.01636563135789609,0.39999869717980596,0.4065101427463385,0.4,0.0,0.4,0.0,0.4,0.0,0.0115,0.4,0.0,1,0.6,1,2,1,2,759,0
6.6198,-3.077632200908762,7.026200850623651,0.016413545905041453,0.3999987513334355,0.3984233349429888,0.4,0.0,0.4,0.0,0.4,0.0,0.0314,0.4,0.0,1,0.6,1,2,1,2,760,0
6.6398,-3.077632200908762,7.026200850623651,0.016413545905041453,0.3999987513334355,0.4065077967115629,0.4,0.0,0.4,0.0,0.4,0.0,0.001,0.4,0.0,1,0.6,1,2,1,2,760,0
6.6599,-3.077632200908762,7.026200850623651,0.016413545905041453,0.3999987513334355,0.3984208579858058,0.4,0.0,0.4,0.0,0.4,0.0,0.0211,0.4,0.0,1,0.6,1,2,1,2,760,0
6.68,-3.057635349027068,7.026553037475962,0.016460504257150194,0.3999988004956024,0.40650533992811716,0.4,0.0,0.4,0.0,0.4,0.0,0.0411,0.4,0.0,1,0.6,1,2,1,2,761,0
6.6999,-3.057635349027068,7.026553037475962,0.016460504257150194,0.3999988004956024,0.3984184313512559,0.4,0.0,0.4,0.0,0.4,0.0,0.0111,0.4,0.0,1,0.6,1,2,1,2,761,0
6.7199,-3.0376385034171123,7.02690568578581,0.016506525301353794,0.39999884243209716,0.4065029437320548,0.4,0.0,0.4,0.0,0.4,0.0,0.0311,0.4,0.0,1,0.6,1,2,1,2,762,0
6.7399,-3.0376385034171123,7.02690568578581,0.016506525301353794,0.39999884243209716,0.39841606528609147,0.4,0.0,0.4,0.0,0.4,0.0,0.0009,0.4,0.0,1,0.6,1,2,1,2,762,0
6.7598,-3.0376385034171123,7.02690568578581,0.016506525301353794,0.39999884243209716,0.39786324810582374,0.4,0.0,0.4,0.0,0.4,0.0,0.0208,0.4,0.0,1,0.6,1,2,1,2,762,0
6.7803,-3.0176416639968506,7.027258786257995,0.016551627553216652,0.3999988891985976,0.4064619329153841,0.4,0.0,0.4,0.0,0.4,0.0,0.0413,0.4,0.0,1,0.6,1,2,1,2,763,0
6.7999,-3.0176416639968506,7.027258786257995,0.016551627553216652,0.3999988891985976,0.3984101813222605,0.4,0.0,0.4,0.0,0.4,0.0,0.0112,0.4,0.0,1,0.6,1,2,1,2,763,0
6.8197,-2.9976448306840635,7.027612329781986,0.016595829164702557,0.39999894094956245,0.40649715928003444,0.4,0.0,0.4,0.0,0.4,0.0,0.031,0.4,0.0,1,0.6,1,2,1,2,764,0
6.8398,-2.9976448306840635,7.027612329781986,0.016595829164702557,0.39999894094956245,0.39841269966080906,0.4,0.0,0.4,0.0,0.4,0.0,0.0013,0.4,0.0,1,0.6,1,2,1,2,764,0
6.8599,-2.9976448306840635,7.027612329781986,0.016595829164702557,0.39999894094956245,0.40649752236059605,0.4,0.0,0.4,0.0,0.4,0.0,0.0214,0.4,0.0,1,0.6,1,2,1,2,764,0
6.8801,-2.977648003396454,7.0279663074281675,0.01663914793187647,0.399998978749998,0.39841070559762076,0.4,0.0,0.4,0.0,0.4,0.0,0.0417,0.4,0.0,1,0.6,1,2,1,2,765,0
6.8998,-2.977648003396454,7.0279663074281675,0.01663914793187647,0.399998978749998,0.40649539280924313,0.4,0.0,0.4,0.0,0.4,0.0,0.0114,0.4,0.0,1,0.6,1,2,1,2,765,0
6.9198,-2.9576511820517877,7.028320710444146,0.016681601302410812,0.3999990218067429,0.39840859186950406,0.4,0.0,0.4,0.0,0.4,0.0,0.0314,0.4,0.0,1,0.6,1,2,1,2,766,0
6.9398,-2.9576511820517877,7.028320710444146,0.016681601302410812,0.3999990218067429,0.4064933048927947,0.4,0.0,0.4,0.0,0.4,0.0,0.0014,0.4,0.0,1,0.6,1,2,1,2,766,0
6.9598,-2.9576511820517877,7.028320710444146,0.016681601302410812,0.3999990218067429,0.3984065301577278,0.4,0.0,0.4,0.0,0.4,0.0,0.0215,0.4,0.0,1,0.6,1,2,1,2,766,0
6.9804,-2.937654366567971,7.028675530251102,0.016723206382823198,0.3999990583255734,0.406491269082966,0.4,0.0,0.4,0.0,0.4,0.0,0.0421,0.4,0.0,1,0.6,1,2,1,2,767,0
6.9998,-2.937654366567971,7.028675530251102,0.016723206382823198,0.3999990583255734,0.3984045199472494,0.4,0.0,0.4,0.0,0.4,0.0,0.0112,0.4,0.0,1,0.6,1,2,1,2,767,0
7.0198,-2.917657556863173,7.029030758440234,0.016763979945457187,0.3999990979757113,0.3978518741064954,0.4,0.0,0.4,0.0,0.4,0.0,0.0312,0.4,0.0,1,0.6,1,2,1,2,768,0
7.0398,-2.917657556863173,7.029030758440234,0.016763979945457187,0.3999990979757113,0.4064507818186476,0.4,0.0,0.4,0.0,0.4,0.0,0.0013,0.4,0.0,1,0.6,1,2,1,2,768,0
7.0598,-2.917657556863173,7.029030758440234,0.016763979945457187,0.3999990979757113,0.3983991531519504,0.4,0.0,0.4,0.0,0.4,0.0,0.0212,0.4,0.0,1,0.6,1,2,1,2,768,0
7.08,-2.897660752861826,7.029386386805359,0.0168039383767024,0.39999913119815284,0.4064863467029299,0.4,0.0,0.4,0.0,0.4,0.0,0.0415,0.4,0.0,1,0.6,1,2,1,2,769,0
7.1,-2.897660752861826,7.029386386805359,0.0168039383767024,0.39999913119815284,0.39839982064333,0.4,0.0,0.4,0.0,0.4,0.0,0.0116,0.4,0.0,1,0.6,1,2,1,2,769,0
7.1199,-2.8776639544855516,7.029742407188447,0.016843097951847703,0.39999916536002517,0.4064846548745152,0.4,0.0,0.4,0.0,0.4,0.0,0.0315,0.4,0.0,1,0.6,1,2,1,2,770,0
7.1397,-2.8776639544855516,7.029742407188447,0.016843097951847703,0.39999916536002517,0.3983979896601758,0.4,0.0,0.4,0.0,0.4,0.0,0.0012,0.4,0.0,1,0.6,1,2,1,2,770,0
7.1599,-2.8776639544855516,7.029742407188447,0.016843097951847703,0.39999916536002517,0.40648283595110435,0.4,0.0,0.4,0.0,0.4,0.0,0.0214,0.4,0.0,1,0.6,1,2,1,2,770,0
7.1803,-2.8576671616547014,7.030098811669233,0.016881474481770894,0.399999198248383,0.3983961928614257,0.4,0.0,0.4,0.0,0.4,0.0,0.0417,0.4,0.0,1,0.6,1,2,1,2,771,0
7.1999,-2.8576671616547014,7.030098811669233,0.016881474481770894,0.399999198248383,0.40648106167883613,0.4,0.0,0.4,0.0,0.4,0.0,0.0114,0.4,0.0,1,0.6,1,2,1,2,771,0
7.2198,-2.837670374289268,7.030455592485028,0.016919083465980627,0.3999992323643897,0.39839444089569453,0.4,0.0,0.4,0.0,0.4,0.0,0.0314,0.4,0.0,1,0.6,1,2,1,2,772,0
7.2397,-2.837670374289268,7.030455592485028,0.016919083465980627,0.3999992323643897,0.4064793317279386,0.4,0.0,0.4,0.0,0.4,0.0,0.0011,0.4,0.0,1,0.6,1,2,1,2,772,0
7.2599,-2.837670374289268,7.030455592485028,0.016919083465980627,0.3999992323643897,0.39839273269683256,0.4,0.0,0.4,0.0,0.4,0.0,0.0213,0.4,0.0,1,0.6,1,2,1,2,772,0
7.2801,-2.8176735926040144,7.0308127592531315,0.016955908777188833,0.3999992628146264,0.3978402350233984,0.4,0.0,0.4,0.0,0.4,0.0,0.0415,0.4,0.0,1,0.6,1,2,1,2,773,0
7.2999,-2.8176735926040144,7.0308127592531315,0.016955908777188833,0.3999992628146264,0.40643928898450193,0.4,0.0,0.4,0.0,0.4,0.0,0.0111,0.4,0.0,1,0.6,1,2,1,2,773,0
7.3199,-2.7976768163625705,7.031170294854107,0.016991982888238628,0.3999992896834634,0.3983878048304815,0.4,0.0,0.4,0.0,0.4,0.0,0.0311,0.4,0.0,1,0.6,1,2,1,2,774,0
7.3398,-2.7976768163625705,7.031170294854107,0.016991982888238628,0.3999992896834634,0.4064751409805909,0.4,0.0,0.4,0.0,0.4,0.0,0.0012,0.4,0.0,1,0.6,1,2,1,2,774,0
7.3599,-2.7976768163625705,7.031170294854107,0.016991982888238628,0.3999992896834634,0.39838875582177496,0.4,0.0,0.4,0.0,0.4,0.0,0.0214,0.4,0.0,1,0.6,1,2,1,2,774,0
7.3802,-2.77768004486108,7.031528155212164,0.01702738725494633,0.3999993208895965,0.40647372909119944,0.4,0.0,0.4,0.0,0.4,0.0,0.0416,0.4,0.0,1,0.6,1,2,1,2,775,0
7.3998,-2.77768004486108,7.031528155212164,0.01702738725494633,0.3999993208895965,0.39838720125692684,0.4,0.0,0.4,0.0,0.4,0.0,0.0115,0.4,0.0,1,0.6,1,2,1,2,775,0
7.4198,-2.757683278516356,7.031886362440866,0.01706208294584122,0.3999993467322708,0.40647218311289723,0.4,0.0,0.4,0.0,0.4,0.0,0.0314,0.4,0.0,1,0.6,1,2,1,2,776,0
7.4397,-2.757683278516356,7.031886362440866,0.01706208294584122,0.3999993467322708,0.3983856739700316,0.4,0.0,0.4,0.0,0.4,0.0,0.0014,0.4,0.0,1,0.6,1,2,1,2,776,0
7.4598,-2.757683278516356,7.031886362440866,0.01706208294584122,0.3999993467322708,0.4064706749675276,0.4,0.0,0.4,0.0,0.4,0.0,0.0215,0.4,0.0,1,0.6,1,2,1,2,776,0
7.48,-2.737686517248964,7.032244909517869,0.017096083985514644,0.39999937201470587,0.3983841847833298,0.4,0.0,0.4,0.0,0.4,0.0,0.0417,0.4,0.0,1,0.6,1,2,1,2,777,0
7.4998,-2.737686517248964,7.032244909517869,0.017096083985514644,0.39999937201470587,0.40646920449388213,0.4,0.0,0.4,0.0,0.4,0.0,0.0111,0.4,0.0,1,0.6,1,2,1,2,777,0
7.5199,-2.717689760979784,7.032603789559453,0.01712940412021046,0.3999993968600573,0.39838273279852565,0.4,0.0,0.4,0.0,0.4,0.0,0.0312,0.4,0.0,1,0.6,1,2,1,2,778,0
7.5398,-2.717689760979784,7.032603789559453,0.01712940412021046,0.3999993968600573,0.39783036082452544,0.4,0.0,0.4,0.0,0.4,0.0,0.0012,0.4,0.0,1,0.6,1,2,1,2,778,0
7.5599,-2.717689760979784,7.032603789559453,0.01712940412021046,0.3999993968600573,0.4064295388634702,0.4,0.0,0.4,0.0,0.4,0.0,0.0213,0.4,0.0,1,0.6,1,2,1,2,778,0
7.5801,-2.697693009630082,7.032962995817568,0.017162056823052944,0.39999942137408256,0.39837817730182534,0.4,0.0,0.4,0.0,0.4,0.0,0.0415,0.4,0.0,1,0.6,1,2,1,2,779,0
7.5998,-2.697693009630082,7.032962995817568,0.017162056823052944,0.39999942137408256,0.4064656344336961,0.4,0.0,0.4,0.0,0.4,0.0,0.011,0.4,0.0,1,0.6,1,2,1,2,779,0
7.6198,-2.67769626312157,7.033322521676938,0.017194055299272253,0.39999944327797293,0.3983793688039288,0.4,0.0,0.4,0.0,0.4,0.0,0.031,0.4,0.0,1,0.6,1,2,1,2,780,0
7.6398,-2.67769626312157,7.033322521676938,0.017194055299272253,0.39999944327797293,0.40646446003300457,0.4,0.0,0.4,0.0,0.4,0.0,0.0013,0.4,0.0,1,0.6,1,2,1,2,780,0
7.6599,-2.67769626312157,7.033322521676938,0.017194055299272253,0.39999944327797293,0.3983780487408118,0.4,0.0,0.4,0.0,0.4,0.0,0.0213,0.4,0.0,1,0.6,1,2,1,2,780,0
7.6801,-2.657699521376492,7.033682360652239,0.017225412491348215,0.3999994650533844,0.4064631456111089,0.4,0.0,0.4,0.0,0.4,0.0,0.0415,0.4,0.0,1,0.6,1,2,1,2,781,0
7.7,-2.657699521376492,7.033682360652239,0.017225412491348215,0.3999994650533844,0.3983767500973037,0.4,0.0,0.4,0.0,0.4,0.0,0.0115,0.4,0.0,1,0.6,1,2,1,2,781,0
7.7198,-2.6377027843176855,7.034042506385357,0.017256141084110464,0.39999948918685824,0.40646186323651146,0.4,0.0,0.4,0.0,0.4,0.0,0.0313,0.4,0.0,1,0.6,1,2,1,2,782,0
7.7398,-2.6377027843176855,7.034042506385357,0.017256141084110464,0.39999948918685824,0.3983754838424448,0.4,0.0,0.4,0.0,0.4,0.0,0.0011,0.4,0.0,1,0.6,1,2,1,2,782,0
