sim_s,truth_x,truth_y,truth_yaw,ekf_x,ekf_y,ekf_yaw,slam_x,slam_y,slam_yaw,mo_x,mo_y,mo_yaw,slam_ok
35.9380,-2.71471,6.99398,-0.003682,1.80439,-0.01179,-0.009912,3.38802,12.55626,-0.007863,1.55772,12.54946,0.006021,1
36.0380,-2.63471,6.99366,-0.003742,1.88484,-0.01258,-0.010202,3.46847,12.55564,-0.008152,1.55772,12.54946,0.006021,1
36.1380,-2.55471,6.99333,-0.003798,1.96512,-0.01335,-0.010474,3.54420,12.55234,-0.009395,1.56195,12.53507,0.010259,1
36.2380,-2.47471,6.99300,-0.003849,2.04557,-0.01414,-0.010742,3.60644,12.54056,-0.013545,1.56195,12.53507,0.010259,1
36.3400,-2.39471,6.99266,-0.003897,2.12603,-0.01496,-0.010992,3.68689,12.53952,-0.013796,1.56195,12.53507,0.010259,1
36.4400,-2.31471,6.99233,-0.003941,2.20470,-0.01578,-0.011337,3.76555,12.53848,-0.014140,1.56195,12.53507,0.010259,1
36.5340,-2.23472,6.99199,-0.003982,2.28677,-0.01666,-0.011663,3.84702,12.53920,-0.012702,1.56633,12.54246,0.000827,1
36.6320,-2.15472,6.99165,-0.004020,2.36705,-0.01755,-0.011861,3.92483,12.54616,-0.005841,1.56633,12.54246,0.000827,1
36.7240,-2.07472,6.99131,-0.004055,2.44751,-0.01845,-0.012093,3.98920,12.54582,-0.005998,1.56633,12.54246,0.000827,1
36.8200,-1.99472,6.99097,-0.004087,2.51188,-0.01919,-0.012297,4.06967,12.54539,-0.006277,1.56633,12.54246,0.000827,1
36.9160,-1.91472,6.99062,-0.004117,2.59214,-0.02012,-0.012439,4.14993,12.54494,-0.006418,1.56289,12.59164,-0.020932,1
37.0140,-1.83472,6.99028,-0.004145,2.67260,-0.02108,-0.012744,4.23462,12.54141,-0.002485,1.56289,12.59164,-0.020932,1
37.1140,-1.75472,6.98993,-0.004171,2.75290,-0.02205,-0.013003,4.31493,12.54126,-0.002744,1.56289,12.59164,-0.020932,1
37.2120,-1.67472,6.98959,-0.004195,2.83336,-0.02304,-0.013112,4.39540,12.54109,-0.002853,1.56289,12.59164,-0.020932,1
37.3120,-1.59472,6.98924,-0.004217,2.91383,-0.02405,-0.013430,4.47587,12.54091,-0.003171,1.53882,12.58044,-0.018435,1
37.4120,-1.51472,6.98889,-0.004237,2.99411,-0.02508,-0.013634,4.56046,12.51986,-0.012807,1.53882,12.58044,-0.018435,1
37.5100,-1.43472,6.98854,-0.004256,3.07459,-0.02613,-0.013817,4.64095,12.51888,-0.012990,1.53882,12.58044,-0.018435,1
