pose,condition,k,stamp,reason,abort,exact,cam_range_m,tru_lat_m,tru_range_m,face_u0,face_u1,face_v0,face_v1,face_frac_plane_roi,valid_frac,roi_u0,roi_u1,roi_v0,roi_v1,seg_width_m,seg_height_m,seg_yaw_rad,t_decode_s,t_classify_s
approach_1.00m,pallet_absent,27,773.126000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,,,,,,,,0.011931,0.053336
approach_1.00m,pallet_absent,28,773.192000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,,,,,,,,0.013179,0.052637
approach_1.00m,pallet_absent,29,773.258000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,,,,,,,,0.013905,0.050165
approach_1.00m,pallet_rotated,0,788.966000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.013722,0.070007
approach_1.00m,pallet_rotated,1,789.032000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012859,0.067274
approach_1.00m,pallet_rotated,2,789.098000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012227,0.067274
approach_1.00m,pallet_rotated,3,789.164000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.011349,0.069770
approach_1.00m,pallet_rotated,4,789.230000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012841,0.064884
approach_1.00m,pallet_rotated,5,789.296000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.016674,0.066750
approach_1.00m,pallet_rotated,6,789.362000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012869,0.064439
approach_1.00m,pallet_rotated,7,789.428000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012057,0.071700
approach_1.00m,pallet_rotated,8,789.494000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012142,0.065232
approach_1.00m,pallet_rotated,9,789.560000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012793,0.066969
approach_1.00m,pallet_rotated,10,789.626000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.014729,0.063195
approach_1.00m,pallet_rotated,11,789.692000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.014515,0.072833
approach_1.00m,pallet_rotated,12,789.758000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.014557,0.076692
approach_1.00m,pallet_rotated,13,789.824000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.013124,0.070009
approach_1.00m,pallet_rotated,14,789.890000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.015301,0.063249
approach_1.00m,pallet_rotated,15,789.956000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.015103,0.065455
approach_1.00m,pallet_rotated,16,790.022000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.014070,0.067613
approach_1.00m,pallet_rotated,17,790.088000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012536,0.066243
approach_1.00m,pallet_rotated,18,790.154000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.013146,0.066005
approach_1.00m,pallet_rotated,19,790.220000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.017477,0.066034
approach_1.00m,pallet_rotated,20,790.286000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012469,0.063718
approach_1.00m,pallet_rotated,21,790.352000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012803,0.066080
approach_1.00m,pallet_rotated,22,790.418000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012469,0.065886
approach_1.00m,pallet_rotated,23,790.484000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012031,0.065745
approach_1.00m,pallet_rotated,24,790.550000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012971,0.065976
approach_1.00m,pallet_rotated,25,790.616000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.014460,0.066378
approach_1.00m,pallet_rotated,26,790.682000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.015427,0.068977
approach_1.00m,pallet_rotated,27,790.748000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.011518,0.064942
approach_1.00m,pallet_rotated,28,790.814000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.011438,0.065477
approach_1.00m,pallet_rotated,29,790.880000,pallet_absent,1,0,0.999970,-0.262832,1.406502,85.078835,385.756588,286.551544,385.624140,0.200504,0.751755,,,,,,,,0.012170,0.066923
approach_1.00m,pallet_shifted,0,810.680000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.014090,0.062047
approach_1.00m,pallet_shifted,1,810.746000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.013365,0.061728
approach_1.00m,pallet_shifted,2,810.812000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012421,0.062477
approach_1.00m,pallet_shifted,3,810.878000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.013011,0.062000
approach_1.00m,pallet_shifted,4,810.944000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012974,0.061994
approach_1.00m,pallet_shifted,5,811.010000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012777,0.062141
approach_1.00m,pallet_shifted,6,811.076000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012725,0.064729
approach_1.00m,pallet_shifted,7,811.142000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012690,0.061917
approach_1.00m,pallet_shifted,8,811.208000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.011672,0.062513
approach_1.00m,pallet_shifted,9,811.274000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012181,0.063649
approach_1.00m,pallet_shifted,10,811.340000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.011576,0.062067
approach_1.00m,pallet_shifted,11,811.406000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012059,0.065972
approach_1.00m,pallet_shifted,12,811.472000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012224,0.065172
approach_1.00m,pallet_shifted,13,811.538000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012666,0.065909
approach_1.00m,pallet_shifted,14,811.604000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.013210,0.059595
approach_1.00m,pallet_shifted,15,811.670000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.014192,0.061574
approach_1.00m,pallet_shifted,16,811.736000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.015553,0.062448
approach_1.00m,pallet_shifted,17,811.802000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.016977,0.062572
approach_1.00m,pallet_shifted,18,811.868000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.013598,0.061565
approach_1.00m,pallet_shifted,19,811.934000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.013850,0.060673
approach_1.00m,pallet_shifted,20,812.000000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012252,0.062352
approach_1.00m,pallet_shifted,21,812.066000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012429,0.061457
approach_1.00m,pallet_shifted,22,812.132000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.011830,0.061475
approach_1.00m,pallet_shifted,23,812.198000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.011908,0.063415
approach_1.00m,pallet_shifted,24,812.264000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.011650,0.063520
approach_1.00m,pallet_shifted,25,812.330000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.011373,0.061281
approach_1.00m,pallet_shifted,26,812.396000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012438,0.063504
approach_1.00m,pallet_shifted,27,812.462000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.013627,0.067927
approach_1.00m,pallet_shifted,28,812.528000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012721,0.063629
approach_1.00m,pallet_shifted,29,812.594000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,,,,,,,,0.012958,0.065500
approach_1.00m,pocket_blocked,0,832.064000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.021772,0.127432
approach_1.00m,pocket_blocked,1,832.130000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.023366,0.112576
approach_1.00m,pocket_blocked,2,832.196000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.020487,0.116562
approach_1.00m,pocket_blocked,3,832.262000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.019043,0.115716
approach_1.00m,pocket_blocked,4,832.328000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.027370,0.122520
approach_1.00m,pocket_blocked,5,832.394000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.022657,0.119280
approach_1.00m,pocket_blocked,6,832.460000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.020076,0.121176
approach_1.00m,pocket_blocked,7,832.526000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.020430,0.105079
approach_1.00m,pocket_blocked,8,832.592000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.022422,0.109835
approach_1.00m,pocket_blocked,9,832.658000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.023053,0.099172
approach_1.00m,pocket_blocked,10,832.724000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.020643,0.104445
approach_1.00m,pocket_blocked,11,832.790000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.020210,0.103315
approach_1.00m,pocket_blocked,12,832.856000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.021899,0.106388
approach_1.00m,pocket_blocked,13,832.922000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.017564,0.113194
approach_1.00m,pocket_blocked,14,832.988000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.021040,0.113742
approach_1.00m,pocket_blocked,15,833.054000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.018348,0.105271
approach_1.00m,pocket_blocked,16,833.120000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.022936,0.105143
approach_1.00m,pocket_blocked,17,833.186000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.019218,0.112709
approach_1.00m,pocket_blocked,18,833.252000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.022788,0.125865
approach_1.00m,pocket_blocked,19,833.318000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.027871,0.110122
approach_1.00m,pocket_blocked,20,833.384000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.019054,0.113531
approach_1.00m,pocket_blocked,21,833.450000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.023704,0.117664
approach_1.00m,pocket_blocked,22,833.516000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.024203,0.104274
approach_1.00m,pocket_blocked,23,833.582000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.023738,0.105030
approach_1.00m,pocket_blocked,24,833.648000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.029146,0.135895
approach_1.00m,pocket_blocked,25,833.714000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.018014,0.110110
approach_1.00m,pocket_blocked,26,833.780000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.024704,0.106583
approach_1.00m,pocket_blocked,27,833.846000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.022543,0.959096
approach_1.00m,pocket_blocked,28,833.912000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.326743,0.715537
approach_1.00m,pocket_blocked,29,833.978000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.014500,0.073248
approach_1.00m,stringer_in_path,0,853.580000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.013671,0.061594
approach_1.00m,stringer_in_path,1,853.646000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.011840,0.062548
approach_1.00m,stringer_in_path,2,853.712000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.012961,0.065773
approach_1.00m,stringer_in_path,3,853.778000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.013448,0.067647
approach_1.00m,stringer_in_path,4,853.844000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.013840,0.067240
approach_1.00m,stringer_in_path,5,853.910000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.013681,0.064583
approach_1.00m,stringer_in_path,6,853.976000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.017991,0.070714
approach_1.00m,stringer_in_path,7,854.042000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.013234,0.069590
approach_1.00m,stringer_in_path,8,854.108000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.012798,0.065570
approach_1.00m,stringer_in_path,9,854.174000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.013558,0.068235
approach_1.00m,stringer_in_path,10,854.240000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.015433,0.064984
approach_1.00m,stringer_in_path,11,854.306000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.015684,0.062073
approach_1.00m,stringer_in_path,12,854.372000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.013440,0.064564
approach_1.00m,stringer_in_path,13,854.438000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.012359,0.062239
approach_1.00m,stringer_in_path,14,854.504000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.012384,0.070534
approach_1.00m,stringer_in_path,15,854.570000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.012213,0.063151
approach_1.00m,stringer_in_path,16,854.636000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.012191,0.065272
approach_1.00m,stringer_in_path,17,854.702000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.013726,0.067406
approach_1.00m,stringer_in_path,18,854.768000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.014395,0.063960
approach_1.00m,stringer_in_path,19,854.834000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.017170,0.064304
approach_1.00m,stringer_in_path,20,854.900000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.015380,0.062321
approach_1.00m,stringer_in_path,21,854.966000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.012720,0.062256
approach_1.00m,stringer_in_path,22,855.032000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.012725,0.060432
approach_1.00m,stringer_in_path,23,855.098000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.011406,0.063651
approach_1.00m,stringer_in_path,24,855.164000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.012460,0.065655
approach_1.00m,stringer_in_path,25,855.230000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.014418,0.068165
approach_1.00m,stringer_in_path,26,855.296000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.014049,0.063021
approach_1.00m,stringer_in_path,27,855.362000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.014661,0.071204
approach_1.00m,stringer_in_path,28,855.428000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.016409,0.062447
approach_1.00m,stringer_in_path,29,855.494000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,,,,,,,,0.015419,0.066050
