# measure_pose_arrivals run1 moving, shuttle 25 s legs at 0.35 m/s url=http://127.0.0.1:8088/monitor/state?serial=F001 rate=20.0 seconds=180.0
t_s,reachable,reason,pose_age_ms,pose_count,obstacles_age_ms,arrival_s,interval_s,messages_in_interval
163.6676,True,,306.5,68,16.9,163.3611,,
163.7198,True,,354.1,68,64.6,163.3657,,
163.7674,True,,424.9,68,35.3,163.3425,,
163.8384,True,,473.6,68,84.0,163.3648,,
163.8876,True,,535.2,68,47.0,163.3524,,
163.9488,True,,590.7,68,2.3,163.3581,,
164.0039,True,,658.3,68,69.8,163.3456,,
164.0723,True,,720.7,68,33.3,163.3516,,
164.1342,True,,814.3,68,27.3,163.3199,,
164.2282,True,,863.1,68,76.1,163.3651,,
164.2773,True,,938.7,68,47.7,163.3386,,
164.3524,True,,990.2,68,1.9,163.3622,,
164.4159,True,,1073.1,68,84.8,163.3428,,
164.4872,True,,1140.6,68,50.6,163.3466,,
164.5554,True,,1199.9,68,8.5,163.3555,,
164.614,True,,1247.8,68,56.5,163.3662,,
164.6625,True,,1326.1,68,36.4,163.3364,,
164.7408,True,,1378.7,68,89.0,163.3621,,
164.7933,True,,1429.5,68,36.2,163.3638,,
164.8442,True,,1503.6,68,7.9,163.3406,,
164.9188,True,,1555.4,68,59.7,163.3634,,
164.9706,True,,1613.5,68,19.4,163.3571,,
165.0284,True,,1665.9,68,71.7,163.3625,,
165.0811,True,,1732.6,68,39.9,163.3485,,
165.1475,True,,1797.2,68,5.0,163.3503,,
165.2123,True,,1871.4,68,79.2,163.3409,,
165.2873,True,,1925.3,68,31.2,163.362,,
165.3408,True,,2016.4,68,24.2,163.3244,,
165.4318,True,,2067.5,68,75.3,163.3643,,
165.4835,True,,2120.3,68,25.9,163.3632,,
165.536,True,,2181.8,68,87.4,163.3542,,
165.5977,True,,2228.1,68,37.9,163.3696,,
165.6438,True,,2292.3,68,4.7,163.3515,,
165.7084,True,,2350.7,68,63.1,163.3577,,
165.7666,True,,2427.8,68,40.0,163.3388,,
165.8563,True,,2510.0,68,1.5,163.3463,,
165.9279,True,,2598.7,68,90.2,163.3292,,
166.0156,True,,2677.6,68,69.0,163.338,,
166.0955,True,,2758.5,68,56.2,163.337,,
166.1759,True,,2846.7,68,46.5,163.3292,,
166.2642,True,,2932.6,68,20.7,163.3316,,
166.35,True,,3014.0,68,17.5,163.336,,
166.4317,True,,3089.3,68,92.7,163.3424,,
166.5073,True,,3161.2,68,66.1,163.3461,,
166.5792,True,,3231.3,68,35.3,163.3479,,
166.6495,True,,3309.0,68,16.3,163.3405,,
166.7273,True,,3406.3,68,12.3,163.321,,
166.824,True,,3480.7,68,86.7,163.3433,,
166.8984,True,,3569.3,68,75.0,163.3291,,
166.9879,True,,3662.0,68,68.7,163.3259,,
167.0804,True,,3741.0,68,49.1,163.3394,,
167.1597,True,,3821.7,68,23.8,163.338,,
167.2405,True,,3939.8,68,38.0,163.3007,,
167.3588,True,,4010.4,68,13.1,163.3484,,
167.4291,True,,4081.3,68,84.0,163.3478,,
167.5003,True,,4156.8,68,62.1,163.3435,,
167.6029,True,,4256.9,68,61.8,163.346,,
167.6764,True,,4330.4,68,35.8,163.346,,
167.7499,True,,4406.6,68,6.8,163.3433,,
167.8262,True,,4487.5,68,87.7,163.3387,,
167.9075,True,,4568.8,68,61.4,163.3387,,
167.9886,True,,4646.9,68,40.9,163.3417,,
168.0663,True,,4718.3,68,23.5,163.348,,
168.1381,True,,4791.2,68,96.4,163.3469,,
168.2116,True,,4871.4,68,73.7,163.3402,,
168.2925,True,,4944.2,68,49.8,163.3483,,
168.3645,True,,5044.2,68,51.6,163.3203,,
168.4647,True,,5116.2,68,20.7,163.3485,,
168.537,True,,5203.4,68,5.6,163.3336,,
168.6242,True,,5276.8,68,79.0,163.3474,,
168.6977,True,,5371.6,68,71.7,163.3261,,
168.7935,True,,5435.3,68,40.5,163.3582,,
168.8566,True,,5507.8,68,11.2,163.3488,,
168.9291,True,,73.3,69,85.7,168.8558,5.5199,1
169.0031,True,,159.5,69,73.9,168.8436,,
169.0897,True,,229.6,69,45.9,168.8601,,
169.16,True,,301.1,69,13.9,168.8589,,
169.2316,True,,379.9,69,92.7,168.8517,,
169.3111,True,,457.5,69,62.0,168.8536,,
169.4154,True,,563.9,69,73.3,168.8515,,
169.4952,True,,639.6,69,47.4,168.8556,,
169.5707,True,,722.0,69,31.9,168.8487,,
169.6531,True,,807.4,69,18.3,168.8457,,
169.7389,True,,891.0,69,102.0,168.8479,,
169.8226,True,,994.2,69,3.0,168.8284,,
169.926,True,,1083.2,69,92.0,168.8428,,
170.0152,True,,1156.1,69,60.5,168.8591,,
170.0878,True,,1236.0,69,43.3,168.8518,,
170.1679,True,,1313.7,69,18.8,168.8542,,
170.2456,True,,1396.2,69,0.6,168.8494,,
170.3289,True,,1479.9,69,84.3,168.849,,
170.4131,True,,1584.2,69,80.9,168.8289,,
170.5169,True,,1659.4,69,63.1,168.8575,,
170.5924,True,,1735.1,69,41.2,168.8573,,
170.6681,True,,1817.0,69,19.5,168.8511,,
170.7501,True,,1897.2,69,99.8,168.8529,,
170.8298,True,,2001.8,69,85.5,168.828,,
170.9356,True,,2069.5,69,59.9,168.8661,,
171.0032,True,,2170.7,69,48.7,168.8325,,
171.1043,True,,2278.1,69,60.9,168.8262,,
171.2115,True,,2336.0,69,30.0,168.8755,,
171.2839,True,,2434.6,69,22.8,168.8493,,
171.3687,True,,2508.0,69,0.9,168.8607,,
171.4415,True,,2568.8,69,61.8,168.8727,,
171.5027,True,,2628.1,69,19.0,168.8746,,
171.5616,True,,2727.3,69,23.9,168.8343,,
171.6614,True,,2790.5,69,87.0,168.8709,,
171.7244,True,,2846.0,69,46.4,168.8784,,
171.78,True,,2945.9,69,40.8,168.8341,,
171.88,True,,3022.9,69,25.0,168.8571,,
171.9568,True,,3074.0,69,76.2,168.8828,,
172.0082,True,,3124.2,69,16.7,168.884,,
172.0584,True,,3196.4,69,88.9,168.862,,
172.1315,True,,3244.0,69,44.8,168.8875,,
172.1787,True,,3297.1,69,2.1,168.8816,,
172.2314,True,,3366.5,69,71.5,168.8649,,
172.302,True,,3429.2,69,19.8,168.8728,,
172.3646,True,,3490.5,69,81.1,168.8741,,
172.4259,True,,3545.6,69,39.3,168.8803,,
172.4808,True,,3603.9,69,2.0,168.8769,,
172.5391,True,,3677.7,69,75.8,168.8614,,
172.6132,True,,3737.2,69,37.3,168.876,,
172.6725,True,,3793.9,69,94.0,168.8786,,
172.7293,True,,3854.3,69,52.9,168.875,,
172.8042,True,,3922.5,69,23.6,168.8817,,
172.8571,True,,3971.8,69,72.9,168.8853,,
172.9067,True,,4021.0,69,25.5,168.8857,,
172.9554,True,,4087.5,69,92.0,168.8679,,
173.0218,True,,4158.3,69,64.5,168.8635,,
173.0924,True,,4209.1,69,12.1,168.8833,,
173.143,True,,4278.0,69,81.0,168.865,,
173.2118,True,,4329.2,69,29.0,168.8826,,
173.2629,True,,4396.5,69,96.3,168.8664,,
173.3299,True,,4446.1,69,44.9,168.8838,,
173.3793,True,,4497.9,69,0.6,168.8814,,
173.4309,True,,4561.0,69,63.7,168.8699,,
173.4947,True,,4624.9,69,27.4,168.8698,,
173.5578,True,,4678.1,69,80.6,168.8797,,
173.611,True,,4749.8,69,46.5,168.8612,,
173.6826,True,,4802.3,69,7.3,168.8803,,
173.7345,True,,4868.8,69,73.8,168.8657,,
173.8011,True,,4937.0,69,40.3,168.8641,,
173.8689,True,,5046.2,69,49.9,168.8227,,
173.9789,True,,5103.1,69,2.2,168.8758,,
174.035,True,,5183.7,69,82.8,168.8513,,
174.1153,True,,5235.2,69,37.2,168.8801,,
174.1809,True,,5343.4,69,38.9,168.8375,,
174.2751,True,,5420.8,69,15.0,168.8543,,
174.3522,True,,5476.6,69,70.8,168.8756,,
174.4077,True,,5545.9,69,45.2,168.8618,,
174.4765,True,,5611.4,69,10.6,168.8651,,
174.5423,True,,5689.9,69,89.2,168.8524,,
174.6209,True,,5755.5,69,49.0,168.8654,,
174.6859,True,,5812.1,69,11.1,168.8738,,
174.7428,True,,5894.2,69,93.1,168.8486,,
174.8249,True,,5950.5,69,42.9,168.8744,,
174.8803,True,,6043.7,69,32.2,168.8366,,
174.9748,True,,6133.8,69,23.1,168.841,,
175.0641,True,,6222.1,69,14.1,168.842,,
175.1525,True,,6309.5,69,8.9,168.843,,
175.2397,True,,6392.0,69,91.3,168.8477,,
175.3217,True,,6475.1,69,71.4,168.8466,,
175.4047,True,,6551.7,69,54.7,168.853,,
175.4814,True,,6630.3,69,31.2,168.8511,,
175.5598,True,,6725.6,69,26.9,168.8342,,
175.6547,True,,6806.8,69,108.2,168.8479,,
175.7375,True,,6898.1,69,90.3,168.8394,,
175.8278,True,,6980.8,69,73.7,168.847,,
175.9371,True,,7109.4,69,10.1,168.8277,,
176.0379,True,,7199.6,69,1.9,168.8383,,
176.1282,True,,7275.1,69,77.4,168.8531,,
176.2033,True,,7350.8,69,50.2,168.8525,,
176.2787,True,,7428.2,69,26.3,168.8505,,
176.3568,True,,7504.5,69,4.4,168.8523,,
176.4328,True,,7603.3,69,3.0,168.8295,,
176.5315,True,,7714.1,69,15.2,168.8174,,
176.6421,True,,7806.6,69,7.8,168.8355,,
176.7348,True,,7891.8,69,93.0,168.843,,
176.82,True,,7974.0,69,67.2,168.846,,
176.9022,True,,8060.8,69,53.1,168.8414,,
176.9886,True,,8143.0,69,43.3,168.8456,,
177.0704,True,,8237.2,69,37.7,168.8332,,
177.1647,True,,8318.9,69,22.4,168.8458,,
177.2463,True,,8421.7,69,18.6,168.8246,,
177.3491,True,,8516.6,69,19.7,168.8325,,
177.4436,True,,8592.2,69,95.3,168.8514,,
177.5194,True,,8688.0,69,87.7,168.8314,,
177.6151,True,,8766.7,69,65.5,168.8484,,
177.6935,True,,8862.0,69,64.0,168.8315,,
177.7892,True,,8944.9,69,44.9,168.8443,,
177.8718,True,,9032.5,69,30.4,168.8393,,
177.9849,True,,9137.9,69,39.3,168.847,,
178.0641,True,,9230.1,69,24.3,168.834,,
178.157,True,,9323.7,69,17.5,168.8333,,
178.2504,True,,9416.9,69,12.7,168.8335,,
178.3436,True,,9499.0,69,94.9,168.8446,,
178.4256,True,,9585.5,69,83.0,168.8401,,
178.5125,True,,31.7,70,52.1,178.4808,9.625,1
178.5858,True,,106.3,70,12.9,178.4795,,
178.661,True,,213.8,70,18.7,178.4472,,
178.7681,True,,312.2,70,2.1,178.4559,,
178.866,True,,378.1,70,68.0,178.4879,,
178.9319,True,,453.5,70,54.1,178.4784,,
179.0069,True,,514.2,70,20.2,178.4927,,
179.0673,True,,573.8,70,79.7,178.4935,,
179.127,True,,640.9,70,45.4,178.4861,,
179.1942,True,,699.6,70,6.8,178.4946,,
179.2529,True,,768.3,70,75.5,178.4846,,
179.3215,True,,835.4,70,41.0,178.4861,,
179.3884,True,,907.7,70,0.8,178.4807,,
179.4612,True,,971.3,70,64.5,178.4899,,
179.5246,True,,1056.5,70,56.2,178.4681,,
179.61,True,,1127.3,70,25.3,178.4827,,
179.6979,True,,1235.6,70,42.3,178.4623,,
179.7896,True,,1295.3,70,2.0,178.4943,,
179.8484,True,,1348.6,70,55.3,178.4998,,
179.9017,True,,1410.6,70,20.2,178.4911,,
179.9639,True,,1473.0,70,82.5,178.4909,,
