# measure_pose_arrivals run4 moving SLOW, 30 s legs at 0.15 m/s url=http://127.0.0.1:8088/monitor/state?serial=F001 rate=20.0 seconds=240.0 moving_speed=0.05
t_s,reachable,reason,pose_age_ms,pose_count,obstacles_age_ms,x_m,y_m,yaw_rad,arrival_s,interval_s,messages_in_interval,interval_m,interval_rad
34.5777,True,,12219.1,369,32.8,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3586,,,,
34.6448,True,,12285.0,369,98.8,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3598,,,,
34.7115,True,,12330.8,369,39.5,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3807,,,,
34.7572,True,,12383.4,369,92.1,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3738,,,,
34.8101,True,,12449.1,369,57.9,7.143061616337633,11.544616896248051,-0.7806785680249456,22.361,,,,
34.8752,True,,12516.1,369,29.0,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3591,,,,
34.9425,True,,12586.9,369,99.9,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3556,,,,
35.0134,True,,12641.0,369,43.3,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3724,,,,
35.0676,True,,12698.8,369,6.4,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3688,,,,
35.1255,True,,12793.0,369,1.6,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3325,,,,
35.2194,True,,12854.7,369,63.2,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3647,,,,
35.2818,True,,12917.1,369,25.7,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3647,,,,
35.3438,True,,12967.9,369,76.4,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3759,,,,
35.4087,True,,13049.9,369,59.8,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3588,,,,
35.4773,True,,13102.1,369,10.4,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3752,,,,
35.5292,True,,13149.1,369,57.3,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3801,,,,
35.5761,True,,13202.3,369,15.3,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3738,,,,
35.6293,True,,13250.3,369,63.4,7.143061616337633,11.544616896248051,-0.7806785680249456,22.379,,,,
35.6774,True,,13342.8,369,55.8,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3346,,,,
35.7705,True,,13417.0,369,30.5,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3535,,,,
35.8447,True,,13485.7,369,99.2,7.143061616337633,11.544616896248051,-0.7806785680249456,22.359,,,,
35.9131,True,,13532.7,369,43.4,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3804,,,,
35.9603,True,,13586.6,369,97.3,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3737,,,,
36.0151,True,,13656.7,369,67.0,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3584,,,,
36.0844,True,,13710.2,369,19.0,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3742,,,,
36.1383,True,,13785.0,369,93.8,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3533,,,,
36.2131,True,,13859.0,369,72.0,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3541,,,,
36.2871,True,,13925.2,369,40.3,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3619,,,,
36.3535,True,,13997.0,369,10.7,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3565,,,,
36.4252,True,,14064.8,369,78.5,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3604,,,,
36.4934,True,,14129.0,369,40.8,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3644,,,,
36.5574,True,,14192.8,369,4.2,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3646,,,,
36.6212,True,,14251.0,369,62.3,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3702,,,,
36.6799,True,,14301.4,369,13.4,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3785,,,,
36.7298,True,,14360.6,369,72.6,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3692,,,,
36.8044,True,,14423.0,369,32.9,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3814,,,,
36.8519,True,,14493.0,369,6.0,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3589,,,,
36.9217,True,,14574.2,369,87.2,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3475,,,,
37.0031,True,,14642.2,369,52.9,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3609,,,,
37.0713,True,,14706.0,369,19.5,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3653,,,,
37.1349,True,,14775.7,369,89.1,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3592,,,,
37.2048,True,,14822.1,369,33.3,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3827,,,,
37.2512,True,,14891.0,369,4.5,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3602,,,,
37.3205,True,,14954.4,369,67.9,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3661,,,,
37.3842,True,,15007.0,369,15.1,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3772,,,,
37.4366,True,,15062.6,369,70.8,7.143061616337633,11.544616896248051,-0.7806785680249456,22.374,,,,
37.4929,True,,15132.3,369,44.6,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3606,,,,
37.5619,True,,15200.7,369,16.7,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3612,,,,
37.6306,True,,15262.0,369,78.0,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3686,,,,
37.6917,True,,15314.1,369,26.7,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3776,,,,
37.7441,True,,15379.9,369,92.4,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3642,,,,
37.8102,True,,15427.8,369,42.2,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3824,,,,
37.8576,True,,15479.2,369,93.6,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3784,,,,
37.9098,True,,15573.9,369,85.5,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3359,,,,
38.0046,True,,15622.8,369,37.4,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3818,,,,
38.0532,True,,15669.3,369,83.9,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3839,,,,
38.1002,True,,15718.8,369,29.9,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3814,,,,
38.1626,True,,15788.1,369,99.2,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3745,,,,
38.2189,True,,15838.0,369,45.2,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3809,,,,
38.2688,True,,15900.4,369,13.3,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3684,,,,
38.3312,True,,15962.3,369,75.2,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3689,,,,
38.3934,True,,16029.9,369,42.9,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3635,,,,
38.4608,True,,16116.2,369,30.1,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3446,,,,
38.5474,True,,16166.2,369,80.1,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3812,,,,
38.598,True,,16224.8,369,36.3,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3732,,,,
38.6564,True,,16289.2,369,2.9,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3672,,,,
38.7204,True,,16342.6,369,56.3,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3778,,,,
38.7743,True,,16411.3,369,24.6,7.143061616337633,11.544616896248051,-0.7806785680249456,22.363,,,,
38.8426,True,,16483.0,369,96.4,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3596,,,,
38.9149,True,,16529.5,369,43.6,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3854,,,,
38.961,True,,16581.9,369,95.9,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3791,,,,
39.0141,True,,16630.1,369,43.2,7.143061616337633,11.544616896248051,-0.7806785680249456,22.384,,,,
39.0617,True,,16676.9,369,90.0,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3848,,,,
39.109,True,,16773.2,369,88.0,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3358,,,,
39.2051,True,,16840.8,369,51.9,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3643,,,,
39.2733,True,,16919.8,369,33.9,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3535,,,,
39.3519,True,,16981.7,369,95.8,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3702,,,,
39.4144,True,,17044.9,369,56.6,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3695,,,,
39.4779,True,,17105.7,369,8.7,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3722,,,,
39.5509,True,,17184.8,369,0.8,7.143061616337633,11.544616896248051,-0.7806785680249456,22.3661,,,,
39.6178,True,,66.5,370,79.1,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5513,17.181,1,0.3388,0.0118
39.6966,True,,152.6,370,64.0,6.943051290158868,11.818114263742268,-0.7689115094956449,39.544,,,,
39.7823,True,,202.8,370,12.2,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5795,,,,
39.8325,True,,275.4,370,84.8,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5571,,,,
39.906,True,,322.9,370,30.8,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5831,,,,
39.9526,True,,394.7,370,4.2,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5579,,,,
40.0248,True,,477.8,370,87.3,6.943051290158868,11.818114263742268,-0.7689115094956449,39.547,,,,
40.108,True,,524.5,370,34.6,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5835,,,,
40.1548,True,,582.6,370,92.6,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5722,,,,
40.2129,True,,653.3,370,56.2,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5596,,,,
40.2841,True,,710.3,370,14.4,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5738,,,,
40.341,True,,760.8,370,64.9,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5802,,,,
40.3914,True,,808.9,370,18.7,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5825,,,,
40.4394,True,,857.6,370,67.4,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5818,,,,
40.4886,True,,917.3,370,24.9,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5713,,,,
40.5481,True,,981.8,370,89.3,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5663,,,,
40.6127,True,,1051.8,370,62.1,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5609,,,,
40.6827,True,,1117.2,370,22.9,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5655,,,,
40.7483,True,,1164.2,370,70.0,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5841,,,,
40.7956,True,,1242.2,370,51.8,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5534,,,,
40.8737,True,,1295.4,370,4.9,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5783,,,,
40.9381,True,,1391.9,370,2.1,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5462,,,,
41.0233,True,,1469.9,370,80.0,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5534,,,,
41.1014,True,,1530.0,370,40.4,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5714,,,,
41.1615,True,,1604.3,370,14.1,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5572,,,,
41.2361,True,,1671.3,370,81.1,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5648,,,,
41.3031,True,,1739.9,370,51.5,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5632,,,,
41.372,True,,1823.7,370,33.9,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5483,,,,
41.4557,True,,1872.1,370,82.3,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5836,,,,
41.5044,True,,1922.1,370,30.2,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5823,,,,
41.5545,True,,1990.9,370,0.8,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5636,,,,
41.6232,True,,2058.0,370,67.9,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5652,,,,
41.6908,True,,2128.0,370,36.5,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5628,,,,
41.7609,True,,2191.6,370,100.2,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5693,,,,
41.825,True,,2247.5,370,55.1,6.943051290158868,11.818114263742268,-0.7689115094956449,39.5775,,,,
41.881,True,,2336.0,370,46.7,6.943051290158868,11.818114263742268,-0.7689115094956449,39.545,,,,
41.9688,True,,7.1,371,21.7,6.707569193754339,12.006774539242953,-0.8007977370581795,41.9617,2.4104,1,0.3017,0.0319
42.0434,True,,76.4,371,91.0,6.707569193754339,12.006774539242953,-0.8007977370581795,41.967,,,,
42.1127,True,,145.0,371,58.5,6.707569193754339,12.006774539242953,-0.8007977370581795,41.9677,,,,
42.1817,True,,207.8,371,21.4,6.707569193754339,12.006774539242953,-0.8007977370581795,41.9739,,,,
42.2441,True,,270.1,371,83.6,6.707569193754339,12.006774539242953,-0.8007977370581795,41.974,,,,
42.3068,True,,336.1,371,50.5,6.707569193754339,12.006774539242953,-0.8007977370581795,41.9707,,,,
42.3727,True,,390.7,371,1.1,6.707569193754339,12.006774539242953,-0.8007977370581795,41.982,,,,
42.4403,True,,453.1,371,63.6,6.707569193754339,12.006774539242953,-0.8007977370581795,41.9872,,,,
42.4904,True,,532.0,371,43.3,6.707569193754339,12.006774539242953,-0.8007977370581795,41.9584,,,,
42.5692,True,,584.8,371,96.1,6.707569193754339,12.006774539242953,-0.8007977370581795,41.9844,,,,
