# measure_pose_arrivals run2 moving, 60 s legs at 0.35 m/s, corrected instrument url=http://127.0.0.1:8088/monitor/state?serial=F001 rate=20.0 seconds=240.0 moving_m=0.2 moving_rad=0.15
t_s,reachable,reason,pose_age_ms,pose_count,obstacles_age_ms,x_m,y_m,yaw_rad,arrival_s,interval_s,messages_in_interval,interval_m,interval_rad
137.4319,True,,2403.8,105,22.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0281,,,,
137.5084,True,,2481.5,105,100.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0269,,,,
137.5874,True,,2575.2,105,90.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0122,,,,
137.6812,True,,2650.5,105,65.6,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0307,,,,
137.7557,True,,2733.8,105,43.7,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0219,,,,
137.8654,True,,2838.4,105,55.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.027,,,,
137.944,True,,2916.1,105,30.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0279,,,,
138.022,True,,3005.2,105,14.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0168,,,,
138.1108,True,,3082.9,105,1.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0279,,,,
138.1884,True,,3168.6,105,87.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0198,,,,
138.2739,True,,3229.2,105,50.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0447,,,,
138.3352,True,,3308.8,105,24.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0264,,,,
138.4148,True,,3402.7,105,24.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0121,,,,
138.5092,True,,3485.0,105,5.7,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0242,,,,
138.5913,True,,3576.0,105,96.7,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0153,,,,
138.6837,True,,3651.4,105,74.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0323,,,,
138.7579,True,,3733.9,105,53.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.024,,,,
138.8409,True,,3805.8,105,25.6,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0351,,,,
138.9125,True,,3893.4,105,14.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0191,,,,
139.0002,True,,3987.5,105,9.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0127,,,,
139.0951,True,,4081.8,105,3.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0133,,,,
139.1887,True,,4144.7,105,66.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.044,,,,
139.2519,True,,4221.8,105,44.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0301,,,,
139.329,True,,4319.0,105,38.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.01,,,,
139.4264,True,,4401.9,105,23.6,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0245,,,,
139.5097,True,,4498.5,105,16.6,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0112,,,,
139.6058,True,,4568.8,105,86.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.037,,,,
139.7055,True,,4679.1,105,93.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0264,,,,
139.7875,True,,4755.8,105,64.7,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0317,,,,
139.8643,True,,4835.7,105,39.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0286,,,,
139.9441,True,,4927.6,105,39.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0165,,,,
140.0369,True,,5024.3,105,17.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0126,,,,
140.133,True,,5106.2,105,5.7,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0268,,,,
140.2154,True,,5205.1,105,6.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0103,,,,
140.3142,True,,5287.6,105,89.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0266,,,,
140.3967,True,,5392.5,105,102.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0042,,,,
140.5016,True,,5470.8,105,73.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0308,,,,
140.5794,True,,5546.6,105,53.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0328,,,,
140.6553,True,,5621.7,105,29.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0336,,,,
140.7302,True,,5698.1,105,6.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0321,,,,
140.806,True,,5774.3,105,82.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0317,,,,
140.8822,True,,5854.7,105,68.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0275,,,,
140.9623,True,,5927.0,105,37.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0353,,,,
141.0344,True,,6003.4,105,11.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.031,,,,
141.1107,True,,6080.4,105,88.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0303,,,,
141.1874,True,,6152.2,105,58.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0352,,,,
141.2592,True,,6227.7,105,35.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0315,,,,
141.3339,True,,6340.7,105,43.0,7.284431116374875,11.34165462845912,-0.7675075974533009,134.9932,,,,
141.4467,True,,6418.0,105,22.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0287,,,,
141.5251,True,,6498.4,105,3.6,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0267,,,,
141.6277,True,,6598.9,105,2.7,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0288,,,,
141.7063,True,,6679.2,105,83.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0271,,,,
