pose,regime,condition,k,stamp,reason,abort,exact,cam_range_m,tru_lat_m,tru_range_m,face_u0,face_u1,face_v0,face_v1,face_frac_plane_roi,valid_frac,seg_ok,refused,candidates,in_window,inlier_frac,roi_u0,roi_u1,roi_v0,roi_v1,seg_width_m,seg_height_m,seg_yaw_rad,t_decode_s,t_classify_s,mast_q_m,mast_stamp,mask_stale,tag_u,tag_v,tag_range_m,tag_z_m,tag_stale,reason_wired,abort_wired,seg_ok_wired,refused_wired,seg_width_wired_m,seg_yaw_wired_rad,t_classify_wired_s
staging,staging,clean,0,116.096000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1728,0.974930,182,347,202,213,1.202621,0.080175,-0.002205,0.046895,0.072067,-0.000000,111.384000,1,,,,,,none,0,1,,1.202621,-0.002205,0.000003
staging,staging,clean,1,116.162000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1731,0.974860,182,347,202,213,1.202564,0.080171,-0.002205,0.014072,0.056961,-0.000000,116.414000,0,,,,,,none,0,1,,1.202564,-0.002205,0.057713
staging,staging,clean,2,116.228000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1729,0.977077,182,347,202,213,1.202440,0.080163,-0.001489,0.012762,0.056674,-0.000000,116.416000,0,,,,,,none,0,1,,1.202440,-0.001489,0.058060
staging,staging,clean,3,116.294000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1730,0.969274,182,347,202,213,1.201926,0.080128,-0.001009,0.010906,0.055347,-0.000000,116.418000,0,,,,,,none,0,1,,1.201926,-0.001009,0.056486
staging,staging,clean,4,116.360000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1729,0.974648,182,347,202,213,1.202128,0.080142,0.000167,0.013109,0.051519,-0.000000,116.420000,0,,,,,,none,0,1,,1.202128,0.000167,0.057286
staging,staging,clean,5,116.426000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1731,0.977654,182,347,202,213,1.202442,0.080163,0.000328,0.011042,0.056058,-0.000000,116.454000,0,,,,,,none,0,1,,1.202442,0.000328,0.058377
staging,staging,clean,6,116.492000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1729,0.977465,182,347,202,213,1.202374,0.080158,-0.001420,0.011838,0.055176,-0.000000,116.520000,0,271.891912,87.008366,3.105399,2.817861,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.046499
staging,staging,clean,7,116.558000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1728,0.977716,182,347,202,213,1.202529,0.080169,-0.001591,0.014024,0.053706,-0.000000,116.574000,0,,,,,,none,0,1,,1.202529,-0.001591,0.059484
staging,staging,clean,8,116.624000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1729,0.979943,182,347,202,213,1.202708,0.080181,-0.000830,0.010377,0.054034,-0.000000,116.642000,0,,,,,,none,0,1,,1.202708,-0.000830,0.055727
staging,staging,clean,9,116.690000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1732,0.975275,182,347,202,215,1.204137,0.094871,0.000017,0.010809,0.057368,-0.000000,116.718000,0,271.891600,87.007501,3.105515,2.817963,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.043948
staging,staging,clean,10,116.756000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1728,0.974432,182,347,202,213,1.202453,0.080164,-0.001386,0.011591,0.054600,-0.000000,116.772000,0,,,,,,none,0,1,,1.202453,-0.001386,0.057640
staging,staging,clean,11,116.822000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1729,0.977716,182,347,202,213,1.202324,0.080155,-0.000546,0.012942,0.055617,-0.000000,116.840000,0,,,,,,none,0,1,,1.202324,-0.000546,0.058299
staging,staging,clean,12,116.888000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1730,0.977654,182,347,202,213,1.203115,0.080208,-0.002971,0.012399,0.058270,-0.000000,116.906000,0,,,,,,none,0,1,,1.203115,-0.002971,0.063689
staging,staging,clean,13,116.954000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1728,0.980170,182,347,202,213,1.203134,0.080209,-0.002061,0.012374,0.061116,-0.000000,116.980000,0,271.892602,87.007342,3.105689,2.818121,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.044135
staging,staging,clean,14,117.020000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1729,0.974286,182,347,202,213,1.202590,0.080173,-0.001747,0.011557,0.054355,-0.000000,117.048000,0,,,,,,none,0,1,,1.202590,-0.001747,0.059026
staging,staging,clean,15,117.086000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1731,0.972145,182,347,202,213,1.202906,0.080194,-0.000752,0.010980,0.058172,-0.000000,117.102000,0,,,,,,none,0,1,,1.202906,-0.000752,0.060011
staging,staging,clean,16,117.152000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1730,0.977465,182,347,202,213,1.202623,0.080175,-0.000056,0.011471,0.053698,-0.000000,117.180000,0,271.891913,87.006955,3.105705,2.818134,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.044872
staging,staging,clean,17,117.218000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1731,0.974576,182,347,202,213,1.202551,0.080170,-0.002415,0.010467,0.055502,-0.000000,117.236000,0,,,,,,none,0,1,,1.202551,-0.002415,0.056341
staging,staging,clean,18,117.284000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1731,0.977716,182,347,202,213,1.202271,0.080151,-0.001242,0.013671,0.056702,-0.000000,117.312000,0,,,,,,none,0,1,,1.202271,-0.001242,0.059845
staging,staging,clean,19,117.350000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1729,0.977528,182,347,202,213,1.202552,0.080170,0.000080,0.010765,0.055568,-0.000000,117.368000,0,,,,,,none,0,1,,1.202552,0.000080,0.057269
staging,staging,clean,20,117.416000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1732,0.974576,182,347,202,213,1.202853,0.080190,0.001315,0.012148,0.055222,-0.000000,117.444000,0,271.891099,87.006293,3.105528,2.817970,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.047450
staging,staging,clean,21,117.482000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1728,0.974719,182,347,202,213,1.202509,0.080167,0.001616,0.013584,0.058763,-0.000000,117.498000,0,,,,,,none,0,1,,1.202509,0.001616,0.061092
staging,staging,clean,22,117.548000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1730,0.977716,182,347,202,213,1.202255,0.080150,-0.000008,0.010631,0.055209,-0.000000,117.564000,0,,,,,,none,0,1,,1.202255,-0.000008,0.057186
staging,staging,clean,23,117.614000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1731,0.974860,182,347,202,213,1.202578,0.080172,-0.001076,0.014892,0.055286,-0.000000,117.630000,0,,,,,,none,0,1,,1.202578,-0.001076,0.058112
staging,staging,clean,24,117.680000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1729,0.975275,182,347,202,213,1.202828,0.080189,-0.000632,0.010920,0.056119,-0.000000,117.708000,0,271.892222,87.008341,3.105565,2.818012,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.047177
staging,staging,clean,25,117.746000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1730,0.977465,182,347,202,213,1.202359,0.080157,-0.001890,0.010660,0.058757,-0.000000,117.764000,0,,,,,,none,0,1,,1.202359,-0.001890,0.061350
staging,staging,clean,26,117.812000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1732,0.974930,182,347,202,213,1.202686,0.080179,-0.000859,0.011078,0.057938,-0.000000,117.830000,0,,,,,,none,0,1,,1.202686,-0.000859,0.059207
staging,staging,clean,27,117.878000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1729,0.977654,182,347,202,213,1.202587,0.080172,0.001361,0.011012,0.057827,-0.000000,117.896000,0,,,,,,none,0,1,,1.202587,0.001361,0.062049
staging,staging,clean,28,117.944000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1729,0.977465,182,347,202,213,1.202682,0.080179,-0.003212,0.012415,0.058511,-0.000000,117.960000,0,,,,,,none,0,1,,1.202682,-0.003212,0.060237
staging,staging,clean,29,118.010000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,6,1731,0.974860,182,347,202,213,1.202470,0.080165,-0.000899,0.012082,0.058339,-0.000000,118.038000,0,271.891273,87.007785,3.105450,2.817905,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.047665
staging,staging,pallet_absent,0,136.688000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,170,1.000000,,,,,,,,0.012310,0.060581,-0.000000,132.040000,1,,,,,,none,0,0,face_width_not_pallet_sized,,,0.000002
staging,staging,pallet_absent,1,136.754000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,170,1.000000,,,,,,,,0.015273,0.061423,-0.000000,137.012000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.055809
staging,staging,pallet_absent,2,136.820000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,170,1.000000,,,,,,,,0.010314,0.064443,-0.000000,137.014000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.056014
staging,staging,pallet_absent,3,136.886000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,170,1.000000,,,,,,,,0.011145,0.062436,-0.000000,137.016000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.054589
staging,staging,pallet_absent,4,136.952000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,170,1.000000,,,,,,,,0.011621,0.060320,-0.000000,137.018000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.060710
staging,staging,pallet_absent,5,137.018000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,169,1.000000,,,,,,,,0.010843,0.063711,-0.000000,137.020000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.058178
staging,staging,pallet_absent,6,137.084000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,170,1.000000,,,,,,,,0.011322,0.061412,-0.000000,137.100000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.052956
staging,staging,pallet_absent,7,137.150000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,170,1.000000,,,,,,,,0.012056,0.063877,-0.000000,137.178000,0,271.891580,87.007713,3.105544,2.817990,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.048821
staging,staging,pallet_absent,8,137.216000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,169,1.000000,,,,,,,,0.013684,0.068492,-0.000000,137.232000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.056188
staging,staging,pallet_absent,9,137.282000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,170,1.000000,,,,,,,,0.014096,0.059686,-0.000000,137.298000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.056677
staging,staging,pallet_absent,10,137.348000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,169,1.000000,,,,,,,,0.012011,0.062196,-0.000000,137.376000,0,271.892535,87.007048,3.105468,2.817920,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.047145
staging,staging,pallet_absent,11,137.414000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,170,1.000000,,,,,,,,0.015131,0.057251,-0.000000,137.442000,0,271.892173,87.008991,3.105340,2.817810,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.046883
staging,staging,pallet_absent,12,137.480000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,169,1.000000,,,,,,,,0.010171,0.061555,-0.000000,137.508000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.056692
staging,staging,pallet_absent,13,137.546000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,172,1.000000,,,,,,,,0.011973,0.062961,-0.000000,137.564000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.055867
staging,staging,pallet_absent,14,137.612000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,170,1.000000,,,,,,,,0.011529,0.063015,-0.000000,137.630000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.058640
staging,staging,pallet_absent,15,137.678000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,169,1.000000,,,,,,,,0.011113,0.059632,-0.000000,137.696000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.060827
staging,staging,pallet_absent,16,137.744000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,171,1.000000,,,,,,,,0.011913,0.063336,-0.000000,137.760000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.057104
staging,staging,pallet_absent,17,137.810000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,169,1.000000,,,,,,,,0.011816,0.065080,-0.000000,137.828000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.056877
staging,staging,pallet_absent,18,137.876000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,169,1.000000,,,,,,,,0.010316,0.061685,-0.000000,137.904000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.057062
staging,staging,pallet_absent,19,137.942000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,169,1.000000,,,,,,,,0.011752,0.060508,-0.000000,137.958000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.057083
staging,staging,pallet_absent,20,138.008000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,170,1.000000,,,,,,,,0.010909,0.060837,-0.000000,138.024000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.061177
staging,staging,pallet_absent,21,138.074000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,172,1.000000,,,,,,,,0.011868,0.062201,-0.000000,138.090000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.057874
staging,staging,pallet_absent,22,138.140000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,171,1.000000,,,,,,,,0.012081,0.062047,-0.000000,138.156000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.057451
staging,staging,pallet_absent,23,138.206000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,172,1.000000,,,,,,,,0.010416,0.064048,-0.000000,138.236000,0,271.891838,87.007291,3.105673,2.818106,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.046972
staging,staging,pallet_absent,24,138.272000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,171,1.000000,,,,,,,,0.011314,0.061254,-0.000000,138.290000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.059519
staging,staging,pallet_absent,25,138.338000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,170,1.000000,,,,,,,,0.010382,0.061895,-0.000000,138.366000,0,271.891649,87.007281,3.105505,2.817954,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.046586
staging,staging,pallet_absent,26,138.404000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,171,1.000000,,,,,,,,0.012251,0.062597,-0.000000,138.432000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.059527
staging,staging,pallet_absent,27,138.470000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,171,1.000000,,,,,,,,0.011751,0.058298,-0.000000,138.488000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.059085
staging,staging,pallet_absent,28,138.536000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,169,1.000000,,,,,,,,0.010926,0.063103,-0.000000,138.564000,0,271.891924,87.007478,3.105559,2.818004,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.046413
staging,staging,pallet_absent,29,138.602000,pallet_absent,1,1,2.245190,23.600025,-3.572173,,,,,0.000000,0.775446,0,face_width_not_pallet_sized,5,168,1.000000,,,,,,,,0.011047,0.061855,-0.000000,138.630000,0,271.892185,87.008300,3.105328,2.817797,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.047079
staging,staging,pallet_rotated,0,157.676000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1747,0.973373,198,359,190,225,1.178952,0.256294,0.350819,0.013714,0.055533,-0.000000,153.036000,1,,,,,,none,0,1,,1.178952,0.350819,0.000002
staging,staging,pallet_rotated,1,157.742000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1741,0.972973,198,359,190,223,1.177316,0.241313,0.352464,0.014612,0.057292,-0.000000,157.966000,0,,,,,,pallet_rotated,1,1,,1.177316,0.352464,0.062162
staging,staging,pallet_rotated,2,157.808000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1745,0.972810,198,357,190,223,1.161372,0.241039,0.351534,0.013107,0.063944,-0.000000,157.968000,0,,,,,,pallet_rotated,1,1,,1.161372,0.351534,0.057354
staging,staging,pallet_rotated,3,157.874000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1743,0.970760,198,359,190,223,1.177091,0.241267,0.349264,0.011090,0.056440,-0.000000,157.970000,0,,,,,,pallet_rotated,1,1,,1.177091,0.349264,0.057198
staging,staging,pallet_rotated,4,157.940000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1744,0.973294,198,359,190,225,1.179291,0.256368,0.352271,0.011836,0.055895,-0.000000,157.972000,0,,,,,,pallet_rotated,1,1,,1.179291,0.352271,0.060684
staging,staging,pallet_rotated,5,158.006000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1748,0.970760,198,359,190,225,1.178787,0.256258,0.351433,0.012117,0.059070,-0.000000,158.036000,0,271.891641,87.008005,3.105579,2.818024,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.052826
staging,staging,pallet_rotated,6,158.072000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1746,0.973607,198,359,190,223,1.177173,0.241284,0.351399,0.011751,0.060534,-0.000000,158.090000,0,,,,,,pallet_rotated,1,1,,1.177173,0.351399,0.059551
staging,staging,pallet_rotated,7,158.138000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1747,0.973761,198,359,190,223,1.177011,0.241251,0.351546,0.011787,0.057077,-0.000000,158.156000,0,,,,,,pallet_rotated,1,1,,1.177011,0.351546,0.055629
staging,staging,pallet_rotated,8,158.204000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1745,0.973134,198,359,190,223,1.177165,0.241282,0.350723,0.013198,0.055723,-0.000000,158.222000,0,,,,,,pallet_rotated,1,1,,1.177165,0.350723,0.059943
staging,staging,pallet_rotated,9,158.270000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1744,0.972973,198,359,190,225,1.178734,0.256247,0.350791,0.011322,0.056818,-0.000000,158.288000,0,,,,,,pallet_rotated,1,1,,1.178734,0.350791,0.058019
staging,staging,pallet_rotated,10,158.336000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1753,0.973761,198,357,192,225,1.164525,0.241694,0.351753,0.014850,0.056350,-0.000000,158.366000,0,271.891732,87.008093,3.105611,2.818053,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.051874
staging,staging,pallet_rotated,11,158.402000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1742,0.973134,198,359,190,223,1.176868,0.241221,0.351521,0.011637,0.057235,-0.000000,158.418000,0,,,,,,pallet_rotated,1,1,,1.176868,0.351521,0.061176
staging,staging,pallet_rotated,12,158.468000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1746,0.973294,198,359,190,225,1.178787,0.256258,0.351495,0.012841,0.055110,-0.000000,158.488000,0,,,,,,pallet_rotated,1,1,,1.178787,0.351495,0.058826
staging,staging,pallet_rotated,13,158.534000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1749,0.973373,198,359,190,225,1.178970,0.256298,0.350741,0.012273,0.058697,-0.000000,158.552000,0,,,,,,pallet_rotated,1,1,,1.178970,0.350741,0.055305
staging,staging,pallet_rotated,14,158.600000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1742,0.973294,198,359,190,223,1.177213,0.241292,0.351494,0.014256,0.057101,-0.000000,158.618000,0,,,,,,pallet_rotated,1,1,,1.177213,0.351494,0.062419
staging,staging,pallet_rotated,15,158.666000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1745,0.970149,198,357,192,223,1.162784,0.226706,0.353288,0.013219,0.059755,-0.000000,158.682000,0,,,,,,pallet_rotated,1,1,,1.162784,0.353288,0.057004
staging,staging,pallet_rotated,16,158.732000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1747,0.973529,198,359,190,225,1.178812,0.256264,0.349692,0.015105,0.055221,-0.000000,158.750000,0,,,,,,pallet_rotated,1,1,,1.178812,0.349692,0.062018
staging,staging,pallet_rotated,17,158.798000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1747,0.970930,198,359,190,223,1.177431,0.241337,0.351758,0.012228,0.058107,-0.000000,158.816000,0,,,,,,pallet_rotated,1,1,,1.177431,0.351758,0.060286
staging,staging,pallet_rotated,18,158.864000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1746,0.973607,198,359,190,223,1.177409,0.241332,0.350847,0.011712,0.057806,-0.000000,158.892000,0,271.892563,87.006622,3.105644,2.818078,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.046144
staging,staging,pallet_rotated,19,158.930000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1741,0.975758,198,359,190,225,1.178932,0.256290,0.352892,0.012234,0.058190,-0.000000,158.946000,0,,,,,,pallet_rotated,1,1,,1.178932,0.352892,0.062068
staging,staging,pallet_rotated,20,158.996000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1746,0.969880,198,357,190,225,1.162431,0.255881,0.350778,0.012714,0.058716,-0.000000,159.024000,0,271.891907,87.007809,3.105603,2.818044,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.047736
staging,staging,pallet_rotated,21,159.062000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1743,0.973451,198,359,190,223,1.177414,0.241333,0.353891,0.011629,0.059562,-0.000000,159.078000,0,,,,,,pallet_rotated,1,1,,1.177414,0.353891,0.061837
staging,staging,pallet_rotated,22,159.128000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1749,0.970845,198,359,190,223,1.177671,0.241386,0.350113,0.017831,0.054481,-0.000000,159.144000,0,,,,,,pallet_rotated,1,1,,1.177671,0.350113,0.057355
staging,staging,pallet_rotated,23,159.194000,pallet_rotated,1,1,2.245190,-0.262859,2.484893,196.912579,358.703580,187.280736,228.564602,0.065177,0.775446,1,,6,1744,0.970326,198,359,190,225,1.178885,0.256279,0.353938,0.011971,0.062477,-0.000000,159.210000,0,,,,,,pallet_rotated,1,1,,1.178885,0.353938,0.059519
